Votes,Score,English_Name,Favourites_count,Popularity_ranking
304514,10,Jujutsu Kaisen (TV),,26
448557,9,Jujutsu Kaisen (TV),,26
337121,8,Jujutsu Kaisen (TV),,26
111883,7,Jujutsu Kaisen (TV),,26
26776,6,Jujutsu Kaisen (TV),,26
9838,5,Jujutsu Kaisen (TV),,26
3135,4,Jujutsu Kaisen (TV),,26
1272,3,Jujutsu Kaisen (TV),,26
708,2,Jujutsu Kaisen (TV),,26
2367,1,Jujutsu Kaisen (TV),,26
234700,10,Yakusoku no Neverland,,39
381246,9,Yakusoku no Neverland,,39
334723,8,Yakusoku no Neverland,,39
123530,7,Yakusoku no Neverland,,39
32171,6,Yakusoku no Neverland,,39
11242,5,Yakusoku no Neverland,,39
4522,4,Yakusoku no Neverland,,39
1643,3,Yakusoku no Neverland,,39
862,2,Yakusoku no Neverland,,39
1737,1,Yakusoku no Neverland,,39
154232,10,Bleach,,40
176855,9,Bleach,,40
248366,8,Bleach,,40
218001,7,Bleach,,40
98038,6,Bleach,,40
49164,5,Bleach,,40
19794,4,Bleach,,40
7795,3,Bleach,,40
3616,2,Bleach,,40
3572,1,Bleach,,40
174036,10,Kiseijuu: Sei no Kakuritsu,,41
311594,9,Kiseijuu: Sei no Kakuritsu,,41
325912,8,Kiseijuu: Sei no Kakuritsu,,41
152026,7,Kiseijuu: Sei no Kakuritsu,,41
42590,6,Kiseijuu: Sei no Kakuritsu,,41
14967,5,Kiseijuu: Sei no Kakuritsu,,41
5314,4,Kiseijuu: Sei no Kakuritsu,,41
1735,3,Kiseijuu: Sei no Kakuritsu,,41
894,2,Kiseijuu: Sei no Kakuritsu,,41
1177,1,Kiseijuu: Sei no Kakuritsu,,41
149886,10,Fairy Tail,,46
149229,9,Fairy Tail,,46
199965,8,Fairy Tail,,46
194119,7,Fairy Tail,,46
109049,6,Fairy Tail,,46
67681,5,Fairy Tail,,46
35334,4,Fairy Tail,,46
17079,3,Fairy Tail,,46
9589,2,Fairy Tail,,46
8744,1,Fairy Tail,,46
411018,10,Sen to Chihiro no Kamikakushi,,43
333251,9,Sen to Chihiro no Kamikakushi,,43
248241,8,Sen to Chihiro no Kamikakushi,,43
106396,7,Sen to Chihiro no Kamikakushi,,43
31339,6,Sen to Chihiro no Kamikakushi,,43
10926,5,Sen to Chihiro no Kamikakushi,,43
3537,4,Sen to Chihiro no Kamikakushi,,43
1255,3,Sen to Chihiro no Kamikakushi,,43
720,2,Sen to Chihiro no Kamikakushi,,43
1541,1,Sen to Chihiro no Kamikakushi,,43
294135,10,Cowboy Bebop,,42
239202,9,Cowboy Bebop,,42
177663,8,Cowboy Bebop,,42
84239,7,Cowboy Bebop,,42
27742,6,Cowboy Bebop,,42
11806,5,Cowboy Bebop,,42
4254,4,Cowboy Bebop,,42
1736,3,Cowboy Bebop,,42
909,2,Cowboy Bebop,,42
1979,1,Cowboy Bebop,,42
123278,10,Tokyo Ghoul √A,10060,45
146303,9,Tokyo Ghoul √A,10060,45
215347,8,Tokyo Ghoul √A,10060,45
241789,7,Tokyo Ghoul √A,10060,45
154066,6,Tokyo Ghoul √A,10060,45
88918,5,Tokyo Ghoul √A,10060,45
64099,4,Tokyo Ghoul √A,10060,45
31359,3,Tokyo Ghoul √A,10060,45
18114,2,Tokyo Ghoul √A,10060,45
13695,1,Tokyo Ghoul √A,10060,45
445883,10,Code Geass: Hangyaku no Lelouch R2,,47
311216,9,Code Geass: Hangyaku no Lelouch R2,,47
186270,8,Code Geass: Hangyaku no Lelouch R2,,47
81117,7,Code Geass: Hangyaku no Lelouch R2,,47
28191,6,Code Geass: Hangyaku no Lelouch R2,,47
12001,5,Code Geass: Hangyaku no Lelouch R2,,47
6456,4,Code Geass: Hangyaku no Lelouch R2,,47
3071,3,Code Geass: Hangyaku no Lelouch R2,,47
1625,2,Code Geass: Hangyaku no Lelouch R2,,47
2954,1,Code Geass: Hangyaku no Lelouch R2,,47
125478,10,Kill la Kill,35240,50
204801,9,Kill la Kill,35240,50
258626,8,Kill la Kill,35240,50
165573,7,Kill la Kill,35240,50
64739,6,Kill la Kill,35240,50
27943,5,Kill la Kill,35240,50
13815,4,Kill la Kill,35240,50
5355,3,Kill la Kill,35240,50
3166,2,Kill la Kill,35240,50
3109,1,Kill la Kill,35240,50
133619,10,Death Parade,,49
235487,9,Death Parade,,49
290009,8,Death Parade,,49
161325,7,Death Parade,,49
52457,6,Death Parade,,49
19222,5,Death Parade,,49
6631,4,Death Parade,,49
2145,3,Death Parade,,49
981,2,Death Parade,,49
1102,1,Death Parade,,49
260662,10,Neon Genesis Evangelion,92261,48
232668,9,Neon Genesis Evangelion,92261,48
217240,8,Neon Genesis Evangelion,92261,48
126223,7,Neon Genesis Evangelion,92261,48
51295,6,Neon Genesis Evangelion,92261,48
23342,5,Neon Genesis Evangelion,92261,48
13006,4,Neon Genesis Evangelion,92261,48
5985,3,Neon Genesis Evangelion,92261,48
4388,2,Neon Genesis Evangelion,92261,48
5210,1,Neon Genesis Evangelion,92261,48
91948,10,Another,,52
147959,9,Another,,52
243397,8,Another,,52
225772,7,Another,,52
107551,6,Another,,52
48573,5,Another,,52
23880,4,Another,,52
10678,3,Another,,52
5278,2,Another,,52
3421,1,Another,,52
87768,10,Soul Eater,,55
152366,9,Soul Eater,,55
236254,8,Soul Eater,,55
186707,7,Soul Eater,,55
70783,6,Soul Eater,,55
29791,5,Soul Eater,,55
10531,4,Soul Eater,,55
3559,3,Soul Eater,,55
1711,2,Soul Eater,,55
1740,1,Soul Eater,,55
135794,10,Shokugeki no Souma,,53
232082,9,Shokugeki no Souma,,53
302601,8,Shokugeki no Souma,,53
167074,7,Shokugeki no Souma,,53
49477,6,Shokugeki no Souma,,53
18409,5,Shokugeki no Souma,,53
6857,4,Shokugeki no Souma,,53
2754,3,Shokugeki no Souma,,53
1548,2,Shokugeki no Souma,,53
2166,1,Shokugeki no Souma,,53
121628,10,Psycho-Pass,,56
216431,9,Psycho-Pass,,56
218422,8,Psycho-Pass,,56
105541,7,Psycho-Pass,,56
34001,6,Psycho-Pass,,56
14330,5,Psycho-Pass,,56
5311,4,Psycho-Pass,,56
1865,3,Psycho-Pass,,56
842,2,Psycho-Pass,,56
1312,1,Psycho-Pass,,56
256485,10,Tengen Toppa Gurren Lagann,,60
230107,9,Tengen Toppa Gurren Lagann,,60
180576,8,Tengen Toppa Gurren Lagann,,60
93329,7,Tengen Toppa Gurren Lagann,,60
34570,6,Tengen Toppa Gurren Lagann,,60
16536,5,Tengen Toppa Gurren Lagann,,60
6987,4,Tengen Toppa Gurren Lagann,,60
2914,3,Tengen Toppa Gurren Lagann,,60
1676,2,Tengen Toppa Gurren Lagann,,60
2464,1,Tengen Toppa Gurren Lagann,,60
206589,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
250679,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
236225,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
127821,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
48716,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
20752,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
9500,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
3985,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
2010,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
2471,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,58
266171,10,Violet Evergarden,,51
238474,9,Violet Evergarden,,51
183482,8,Violet Evergarden,,51
84764,7,Violet Evergarden,,51
33132,6,Violet Evergarden,,51
14905,5,Violet Evergarden,,51
6475,4,Violet Evergarden,,51
2404,3,Violet Evergarden,,51
1179,2,Violet Evergarden,,51
2022,1,Violet Evergarden,,51
414395,10,Shingeki no Kyojin: The Final Season,,44
336309,9,Shingeki no Kyojin: The Final Season,,44
193350,8,Shingeki no Kyojin: The Final Season,,44
74621,7,Shingeki no Kyojin: The Final Season,,44
24631,6,Shingeki no Kyojin: The Final Season,,44
9407,5,Shingeki no Kyojin: The Final Season,,44
4986,4,Shingeki no Kyojin: The Final Season,,44
2196,3,Shingeki no Kyojin: The Final Season,,44
1746,2,Shingeki no Kyojin: The Final Season,,44
16358,1,Shingeki no Kyojin: The Final Season,,44
110642,10,Elfen Lied,22687,66
139167,9,Elfen Lied,22687,66
195960,8,Elfen Lied,22687,66
180442,7,Elfen Lied,22687,66
92683,6,Elfen Lied,22687,66
44488,5,Elfen Lied,22687,66
26350,4,Elfen Lied,22687,66
13327,3,Elfen Lied,22687,66
8737,2,Elfen Lied,22687,66
6646,1,Elfen Lied,22687,66
124168,10,Boku no Hero Academia 4th Season,,57
204693,9,Boku no Hero Academia 4th Season,,57
290756,8,Boku no Hero Academia 4th Season,,57
186792,7,Boku no Hero Academia 4th Season,,57
69588,6,Boku no Hero Academia 4th Season,,57
28071,5,Boku no Hero Academia 4th Season,,57
10820,4,Boku no Hero Academia 4th Season,,57
3987,3,Boku no Hero Academia 4th Season,,57
1906,2,Boku no Hero Academia 4th Season,,57
2574,1,Boku no Hero Academia 4th Season,,57
180351,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
266459,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
273615,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
138711,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
49716,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
22503,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
10156,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
4337,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
2399,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
2804,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
120158,10,Charlotte,,65
163331,9,Charlotte,,65
245371,8,Charlotte,,65
196114,7,Charlotte,,65
84836,6,Charlotte,,65
37198,5,Charlotte,,65
17654,4,Charlotte,,65
8240,3,Charlotte,,65
3466,2,Charlotte,,65
2371,1,Charlotte,,65
139641,10,Fullmetal Alchemist,24713,73
199782,9,Fullmetal Alchemist,24713,73
247994,8,Fullmetal Alchemist,24713,73
161560,7,Fullmetal Alchemist,24713,73
54571,6,Fullmetal Alchemist,24713,73
19888,5,Fullmetal Alchemist,24713,73
7276,4,Fullmetal Alchemist,24713,73
2262,3,Fullmetal Alchemist,24713,73
1230,2,Fullmetal Alchemist,24713,73
1926,1,Fullmetal Alchemist,24713,73
141607,10,Dr. Stone,24303,59
247699,9,Dr. Stone,24303,59
297943,8,Dr. Stone,24303,59
139680,7,Dr. Stone,24303,59
38100,6,Dr. Stone,24303,59
14670,5,Dr. Stone,24303,59
5885,4,Dr. Stone,24303,59
2210,3,Dr. Stone,24303,59
1125,2,Dr. Stone,24303,59
1320,1,Dr. Stone,24303,59
115103,10,Darling in the FranXX,,63
120227,9,Darling in the FranXX,,63
185374,8,Darling in the FranXX,,63
203636,7,Darling in the FranXX,,63
121964,6,Darling in the FranXX,,63
64061,5,Darling in the FranXX,,63
40808,4,Darling in the FranXX,,63
20398,3,Darling in the FranXX,,63
12008,2,Darling in the FranXX,,63
12717,1,Darling in the FranXX,,63
75690,10,One Punch Man 2nd Season,,62
121359,9,One Punch Man 2nd Season,,62
234084,8,One Punch Man 2nd Season,,62
248422,7,One Punch Man 2nd Season,,62
109338,6,One Punch Man 2nd Season,,62
40054,5,One Punch Man 2nd Season,,62
18766,4,One Punch Man 2nd Season,,62
6265,3,One Punch Man 2nd Season,,62
2377,2,One Punch Man 2nd Season,,62
2265,1,One Punch Man 2nd Season,,62
77217,10,Highschool of the Dead,9420,71
100346,9,Highschool of the Dead,9420,71
184076,8,Highschool of the Dead,9420,71
229522,7,Highschool of the Dead,9420,71
136259,6,Highschool of the Dead,9420,71
69665,5,Highschool of the Dead,9420,71
36500,4,Highschool of the Dead,9420,71
17627,3,Highschool of the Dead,9420,71
10609,2,Highschool of the Dead,9420,71
7179,1,Highschool of the Dead,9420,71
135330,10,Fate/Zero,,70
226022,9,Fate/Zero,,70
245292,8,Fate/Zero,,70
121041,7,Fate/Zero,,70
36550,6,Fate/Zero,,70
