Votes,Score,English_Name,Favourites_count,Popularity_ranking
18835,4,Naruto,68693,8
7404,3,Naruto,68693,8
4289,2,Naruto,68693,8
6923,1,Naruto,68693,8
652680,10,Kimi no Na wa.,,11
459833,9,Kimi no Na wa.,,11
296356,8,Kimi no Na wa.,,11
132349,7,Kimi no Na wa.,,11
46316,6,Kimi no Na wa.,,11
19216,5,Kimi no Na wa.,,11
7835,4,Kimi no Na wa.,,11
3180,3,Kimi no Na wa.,,11
1629,2,Kimi no Na wa.,,11
4889,1,Kimi no Na wa.,,11
615497,10,Hunter x Hunter (2011),,10
436396,9,Hunter x Hunter (2011),,10
246332,8,Hunter x Hunter (2011),,10
97842,7,Hunter x Hunter (2011),,10
28484,6,Hunter x Hunter (2011),,10
12073,5,Hunter x Hunter (2011),,10
4453,4,Hunter x Hunter (2011),,10
1868,3,Hunter x Hunter (2011),,10
1425,2,Hunter x Hunter (2011),,10
5761,1,Hunter x Hunter (2011),,10
409031,10,Kimetsu no Yaiba,,9
513562,9,Kimetsu no Yaiba,,9
447796,8,Kimetsu no Yaiba,,9
185703,7,Kimetsu no Yaiba,,9
52615,6,Kimetsu no Yaiba,,9
21540,5,Kimetsu no Yaiba,,9
7304,4,Kimetsu no Yaiba,,9
2893,3,Kimetsu no Yaiba,,9
1539,2,Kimetsu no Yaiba,,9
4702,1,Kimetsu no Yaiba,,9
568066,10,Steins;Gate,,13
341258,9,Steins;Gate,,13
176516,8,Steins;Gate,,13
72845,7,Steins;Gate,,13
26932,6,Steins;Gate,,13
14252,5,Steins;Gate,,13
6760,4,Steins;Gate,,13
3126,3,Steins;Gate,,13
2414,2,Steins;Gate,,13
7359,1,Steins;Gate,,13
373908,10,Shingeki no Kyojin Season 2,,12
463459,9,Shingeki no Kyojin Season 2,,12
452305,8,Shingeki no Kyojin Season 2,,12
191898,7,Shingeki no Kyojin Season 2,,12
52427,6,Shingeki no Kyojin Season 2,,12
17053,5,Shingeki no Kyojin Season 2,,12
6742,4,Shingeki no Kyojin Season 2,,12
2269,3,Shingeki no Kyojin Season 2,,12
1188,2,Shingeki no Kyojin Season 2,,12
3115,1,Shingeki no Kyojin Season 2,,12
224506,10,Boku no Hero Academia 2nd Season,,14
395244,9,Boku no Hero Academia 2nd Season,,14
492766,8,Boku no Hero Academia 2nd Season,,14
267039,7,Boku no Hero Academia 2nd Season,,14
79859,6,Boku no Hero Academia 2nd Season,,14
28592,5,Boku no Hero Academia 2nd Season,,14
8254,4,Boku no Hero Academia 2nd Season,,14
3230,3,Boku no Hero Academia 2nd Season,,14
1637,2,Boku no Hero Academia 2nd Season,,14
3350,1,Boku no Hero Academia 2nd Season,,14
259138,10,No Game No Life,,15
331999,9,No Game No Life,,15
381598,8,No Game No Life,,15
239927,7,No Game No Life,,15
92395,6,No Game No Life,,15
40684,5,No Game No Life,,15
19878,4,No Game No Life,,15
8679,3,No Game No Life,,15
4686,2,No Game No Life,,15
5032,1,No Game No Life,,15
362740,10,Naruto: Shippuuden,,16
297372,9,Naruto: Shippuuden,,16
324960,8,Naruto: Shippuuden,,16
230623,7,Naruto: Shippuuden,,16
97296,6,Naruto: Shippuuden,,16
45380,5,Naruto: Shippuuden,,16
20016,4,Naruto: Shippuuden,,16
8284,3,Naruto: Shippuuden,,16
4299,2,Naruto: Shippuuden,,16
5761,1,Naruto: Shippuuden,,16
394247,10,Code Geass: Hangyaku no Lelouch,,17
383108,9,Code Geass: Hangyaku no Lelouch,,17
267531,8,Code Geass: Hangyaku no Lelouch,,17
115856,7,Code Geass: Hangyaku no Lelouch,,17
39330,6,Code Geass: Hangyaku no Lelouch,,17
17956,5,Code Geass: Hangyaku no Lelouch,,17
8731,4,Code Geass: Hangyaku no Lelouch,,17
3799,3,Code Geass: Hangyaku no Lelouch,,17
2060,2,Code Geass: Hangyaku no Lelouch,,17
3310,1,Code Geass: Hangyaku no Lelouch,,17
214170,10,Toradora!,,18
299897,9,Toradora!,,18
345005,8,Toradora!,,18
216324,7,Toradora!,,18
83678,6,Toradora!,,18
37585,5,Toradora!,,18
16670,4,Toradora!,,18
6901,3,Toradora!,,18
3943,2,Toradora!,,18
4634,1,Toradora!,,18
136562,10,Noragami,,21
239993,9,Noragami,,21
387894,8,Noragami,,21
255856,7,Noragami,,21
77603,6,Noragami,,21
27289,5,Noragami,,21
7548,4,Noragami,,21
2405,3,Noragami,,21
1096,2,Noragami,,21
1248,1,Noragami,,21
221707,10,Angel Beats!,,24
275326,9,Angel Beats!,,24
314346,8,Angel Beats!,,24
207693,7,Angel Beats!,,24
85432,6,Angel Beats!,,24
39017,5,Angel Beats!,,24
17768,4,Angel Beats!,,24
7332,3,Angel Beats!,,24
3437,2,Angel Beats!,,24
3141,1,Angel Beats!,,24
235518,10,Re:Zero kara Hajimeru Isekai Seikatsu,,23
337719,9,Re:Zero kara Hajimeru Isekai Seikatsu,,23
357556,8,Re:Zero kara Hajimeru Isekai Seikatsu,,23
178973,7,Re:Zero kara Hajimeru Isekai Seikatsu,,23
63620,6,Re:Zero kara Hajimeru Isekai Seikatsu,,23
27823,5,Re:Zero kara Hajimeru Isekai Seikatsu,,23
15016,4,Re:Zero kara Hajimeru Isekai Seikatsu,,23
6596,3,Re:Zero kara Hajimeru Isekai Seikatsu,,23
3739,2,Re:Zero kara Hajimeru Isekai Seikatsu,,23
4691,1,Re:Zero kara Hajimeru Isekai Seikatsu,,23
387080,10,Shigatsu wa Kimi no Uso,,22
331290,9,Shigatsu wa Kimi no Uso,,22
249558,8,Shigatsu wa Kimi no Uso,,22
119789,7,Shigatsu wa Kimi no Uso,,22
44777,6,Shigatsu wa Kimi no Uso,,22
20471,5,Shigatsu wa Kimi no Uso,,22
9911,4,Shigatsu wa Kimi no Uso,,22
4106,3,Shigatsu wa Kimi no Uso,,22
2294,2,Shigatsu wa Kimi no Uso,,22
3635,1,Shigatsu wa Kimi no Uso,,22
544475,10,Koe no Katachi,,19
423198,9,Koe no Katachi,,19
234778,8,Koe no Katachi,,19
94111,7,Koe no Katachi,,19
29287,6,Koe no Katachi,,19
10885,5,Koe no Katachi,,19
4636,4,Koe no Katachi,,19
1909,3,Koe no Katachi,,19
1069,2,Koe no Katachi,,19
2767,1,Koe no Katachi,,19
181008,10,Boku no Hero Academia 3rd Season,,25
307547,9,Boku no Hero Academia 3rd Season,,25
397732,8,Boku no Hero Academia 3rd Season,,25
232110,7,Boku no Hero Academia 3rd Season,,25
74210,6,Boku no Hero Academia 3rd Season,,25
27786,5,Boku no Hero Academia 3rd Season,,25
8816,4,Boku no Hero Academia 3rd Season,,25
3234,3,Boku no Hero Academia 3rd Season,,25
1577,2,Boku no Hero Academia 3rd Season,,25
2887,1,Boku no Hero Academia 3rd Season,,25
138086,10,Mirai Nikki (TV),,28
190942,9,Mirai Nikki (TV),,28
266619,8,Mirai Nikki (TV),,28
235837,7,Mirai Nikki (TV),,28
126563,6,Mirai Nikki (TV),,28
63888,5,Mirai Nikki (TV),,28
41248,4,Mirai Nikki (TV),,28
20857,3,Mirai Nikki (TV),,28
12108,2,Mirai Nikki (TV),,28
9704,1,Mirai Nikki (TV),,28
341619,10,Shingeki no Kyojin Season 3,,20
424965,9,Shingeki no Kyojin Season 3,,20
358111,8,Shingeki no Kyojin Season 3,,20
130689,7,Shingeki no Kyojin Season 3,,20
33036,6,Shingeki no Kyojin Season 3,,20
10460,5,Shingeki no Kyojin Season 3,,20
4179,4,Shingeki no Kyojin Season 3,,20
1631,3,Shingeki no Kyojin Season 3,,20
809,2,Shingeki no Kyojin Season 3,,20
2816,1,Shingeki no Kyojin Season 3,,20
439468,10,One Piece,160388,26
223542,9,One Piece,160388,26
181627,8,One Piece,160388,26
106724,7,One Piece,160388,26
43577,6,One Piece,160388,26
23214,5,One Piece,160388,26
9928,4,One Piece,160388,26
4574,3,One Piece,160388,26
3309,2,One Piece,160388,26
9182,1,One Piece,160388,26
140146,10,Nanatsu no Taizai,,29
226802,9,Nanatsu no Taizai,,29
348722,8,Nanatsu no Taizai,,29
266740,7,Nanatsu no Taizai,,29
107635,6,Nanatsu no Taizai,,29
50757,5,Nanatsu no Taizai,,29
24936,4,Nanatsu no Taizai,,29
11832,3,Nanatsu no Taizai,,29
6380,2,Nanatsu no Taizai,,29
6991,1,Nanatsu no Taizai,,29
131487,10,Akame ga Kill!,25713,27
191798,9,Akame ga Kill!,25713,27
295011,8,Akame ga Kill!,25713,27
264128,7,Akame ga Kill!,25713,27
131673,6,Akame ga Kill!,25713,27
66496,5,Akame ga Kill!,25713,27
39314,4,Akame ga Kill!,25713,27
16970,3,Akame ga Kill!,25713,27
8475,2,Akame ga Kill!,25713,27
5751,1,Akame ga Kill!,25713,27
244046,10,Boku dake ga Inai Machi,,31
336984,9,Boku dake ga Inai Machi,,31
325906,8,Boku dake ga Inai Machi,,31
171760,7,Boku dake ga Inai Machi,,31
59901,6,Boku dake ga Inai Machi,,31
22064,5,Boku dake ga Inai Machi,,31
10602,4,Boku dake ga Inai Machi,,31
4500,3,Boku dake ga Inai Machi,,31
1927,2,Boku dake ga Inai Machi,,31
2353,1,Boku dake ga Inai Machi,,31
98484,10,Sword Art Online II,,33
120315,9,Sword Art Online II,,33
207761,8,Sword Art Online II,,33
277340,7,Sword Art Online II,,33
196868,6,Sword Art Online II,,33
124715,5,Sword Art Online II,,33
80278,4,Sword Art Online II,,33
43255,3,Sword Art Online II,,33
26487,2,Sword Art Online II,,33
20178,1,Sword Art Online II,,33
90814,10,Ao no Exorcist,,34
154214,9,Ao no Exorcist,,34
293605,8,Ao no Exorcist,,34
299663,7,Ao no Exorcist,,34
126828,6,Ao no Exorcist,,34
52291,5,Ao no Exorcist,,34
17483,4,Ao no Exorcist,,34
5839,3,Ao no Exorcist,,34
2365,2,Ao no Exorcist,,34
1855,1,Ao no Exorcist,,34
560574,10,Shingeki no Kyojin Season 3 Part 2,,32
410431,9,Shingeki no Kyojin Season 3 Part 2,,32
198439,8,Shingeki no Kyojin Season 3 Part 2,,32
61985,7,Shingeki no Kyojin Season 3 Part 2,,32
16028,6,Shingeki no Kyojin Season 3 Part 2,,32
5733,5,Shingeki no Kyojin Season 3 Part 2,,32
2220,4,Shingeki no Kyojin Season 3 Part 2,,32
1125,3,Shingeki no Kyojin Season 3 Part 2,,32
809,2,Shingeki no Kyojin Season 3 Part 2,,32
9574,1,Shingeki no Kyojin Season 3 Part 2,,32
145661,10,Ansatsu Kyoushitsu,,35
234749,9,Ansatsu Kyoushitsu,,35
339452,8,Ansatsu Kyoushitsu,,35
195024,7,Ansatsu Kyoushitsu,,35
60192,6,Ansatsu Kyoushitsu,,35
23176,5,Ansatsu Kyoushitsu,,35
8386,4,Ansatsu Kyoushitsu,,35
3050,3,Ansatsu Kyoushitsu,,35
1454,2,Ansatsu Kyoushitsu,,35
1557,1,Ansatsu Kyoushitsu,,35
186126,10,Mob Psycho 100,37563,36
347688,9,Mob Psycho 100,37563,36
342417,8,Mob Psycho 100,37563,36
122518,7,Mob Psycho 100,37563,36
28222,6,Mob Psycho 100,37563,36
9585,5,Mob Psycho 100,37563,36
3414,4,Mob Psycho 100,37563,36
1279,3,Mob Psycho 100,37563,36
718,2,Mob Psycho 100,37563,36
1397,1,Mob Psycho 100,37563,36
167010,10,Kono Subarashii Sekai ni Shukufuku wo!,,37
275180,9,Kono Subarashii Sekai ni Shukufuku wo!,,37
363242,8,Kono Subarashii Sekai ni Shukufuku wo!,,37
190595,7,Kono Subarashii Sekai ni Shukufuku wo!,,37
60951,6,Kono Subarashii Sekai ni Shukufuku wo!,,37
23343,5,Kono Subarashii Sekai ni Shukufuku wo!,,37
9805,4,Kono Subarashii Sekai ni Shukufuku wo!,,37
3914,3,Kono Subarashii Sekai ni Shukufuku wo!,,37
2230,2,Kono Subarashii Sekai ni Shukufuku wo!,,37
2547,1,Kono Subarashii Sekai ni Shukufuku wo!,,37
223665,10,Haikyuu!!,,38
302870,9,Haikyuu!!,,38
316713,8,Haikyuu!!,,38
139732,7,Haikyuu!!,,38
36739,6,Haikyuu!!,,38
14869,5,Haikyuu!!,,38
4673,4,Haikyuu!!,,38
1897,3,Haikyuu!!,,38
1138,2,Haikyuu!!,,38
2444,1,Haikyuu!!,,38
286730,10,Jujutsu Kaisen (TV),1800492,30
420959,9,Jujutsu Kaisen (TV),1800492,30
310894,8,Jujutsu Kaisen (TV),1800492,30
101555,7,Jujutsu Kaisen (TV),1800492,30
24139,6,Jujutsu Kaisen (TV),1800492,30
8809,5,Jujutsu Kaisen (TV),1800492,30
2831,4,Jujutsu Kaisen (TV),1800492,30
1121,3,Jujutsu Kaisen (TV),1800492,30
651,2,Jujutsu Kaisen (TV),1800492,30
2243,1,Jujutsu Kaisen (TV),1800492,30
228874,10,Yakusoku no Neverland,,39
370345,9,Yakusoku no Neverland,,39
322219,8,Yakusoku no Neverland,,39
117589,7,Yakusoku no Neverland,,39
30371,6,Yakusoku no Neverland,,39
10561,5,Yakusoku no Neverland,,39
4214,4,Yakusoku no Neverland,,39
1539,3,Yakusoku no Neverland,,39
794,2,Yakusoku no Neverland,,39
1664,1,Yakusoku no Neverland,,39
147862,10,Bleach,,40
170580,9,Bleach,,40
240727,8,Bleach,,40
212777,7,Bleach,,40
96184,6,Bleach,,40
48524,5,Bleach,,40
19528,4,Bleach,,40
7714,3,Bleach,,40
3555,2,Bleach,,40
3489,1,Bleach,,40
170036,10,Kiseijuu: Sei no Kakuritsu,,41
304287,9,Kiseijuu: Sei no Kakuritsu,,41
316968,8,Kiseijuu: Sei no Kakuritsu,,41
147449,7,Kiseijuu: Sei no Kakuritsu,,41
41312,6,Kiseijuu: Sei no Kakuritsu,,41
14524,5,Kiseijuu: Sei no Kakuritsu,,41
5116,4,Kiseijuu: Sei no Kakuritsu,,41
1691,3,Kiseijuu: Sei no Kakuritsu,,41
856,2,Kiseijuu: Sei no Kakuritsu,,41
1148,1,Kiseijuu: Sei no Kakuritsu,,41
147868,10,Fairy Tail,,44
147438,9,Fairy Tail,,44
196602,8,Fairy Tail,,44
190244,7,Fairy Tail,,44
106935,6,Fairy Tail,,44
66352,5,Fairy Tail,,44
34764,4,Fairy Tail,,44
16803,3,Fairy Tail,,44
9391,2,Fairy Tail,,44
8603,1,Fairy Tail,,44
401298,10,Sen to Chihiro no Kamikakushi,,43
324522,9,Sen to Chihiro no Kamikakushi,,43
240750,8,Sen to Chihiro no Kamikakushi,,43
103013,7,Sen to Chihiro no Kamikakushi,,43
30299,6,Sen to Chihiro no Kamikakushi,,43
10611,5,Sen to Chihiro no Kamikakushi,,43
3403,4,Sen to Chihiro no Kamikakushi,,43
1199,3,Sen to Chihiro no Kamikakushi,,43
692,2,Sen to Chihiro no Kamikakushi,,43
1497,1,Sen to Chihiro no Kamikakushi,,43
286054,10,Cowboy Bebop,,42
232041,9,Cowboy Bebop,,42
171703,8,Cowboy Bebop,,42
81259,7,Cowboy Bebop,,42
26749,6,Cowboy Bebop,,42
11376,5,Cowboy Bebop,,42
4088,4,Cowboy Bebop,,42
1691,3,Cowboy Bebop,,42
894,2,Cowboy Bebop,,42
1918,1,Cowboy Bebop,,42
120933,10,Tokyo Ghoul √A,9918,45
143506,9,Tokyo Ghoul √A,9918,45
210808,8,Tokyo Ghoul √A,9918,45
235825,7,Tokyo Ghoul √A,9918,45
150397,6,Tokyo Ghoul √A,9918,45
87002,5,Tokyo Ghoul √A,9918,45
62685,4,Tokyo Ghoul √A,9918,45
30665,3,Tokyo Ghoul √A,9918,45
17716,2,Tokyo Ghoul √A,9918,45
13363,1,Tokyo Ghoul √A,9918,45
435799,10,Code Geass: Hangyaku no Lelouch R2,,46
303881,9,Code Geass: Hangyaku no Lelouch R2,,46
181706,8,Code Geass: Hangyaku no Lelouch R2,,46
79285,7,Code Geass: Hangyaku no Lelouch R2,,46
27551,6,Code Geass: Hangyaku no Lelouch R2,,46
11742,5,Code Geass: Hangyaku no Lelouch R2,,46
6297,4,Code Geass: Hangyaku no Lelouch R2,,46
2998,3,Code Geass: Hangyaku no Lelouch R2,,46
1582,2,Code Geass: Hangyaku no Lelouch R2,,46
2829,1,Code Geass: Hangyaku no Lelouch R2,,46
123415,10,Kill la Kill,34603,48
201342,9,Kill la Kill,34603,48
253300,8,Kill la Kill,34603,48
161762,7,Kill la Kill,34603,48
63224,6,Kill la Kill,34603,48
27216,5,Kill la Kill,34603,48
13501,4,Kill la Kill,34603,48
5212,3,Kill la Kill,34603,48
3084,2,Kill la Kill,34603,48
3049,1,Kill la Kill,34603,48
130857,10,Death Parade,,49
230661,9,Death Parade,,49
282468,8,Death Parade,,49
156752,7,Death Parade,,49
51015,6,Death Parade,,49
18656,5,Death Parade,,49
6445,4,Death Parade,,49
2063,3,Death Parade,,49
953,2,Death Parade,,49
1073,1,Death Parade,,49
251662,10,Neon Genesis Evangelion,89024,50
225123,9,Neon Genesis Evangelion,89024,50
210099,8,Neon Genesis Evangelion,89024,50
122186,7,Neon Genesis Evangelion,89024,50
49661,6,Neon Genesis Evangelion,89024,50
22617,5,Neon Genesis Evangelion,89024,50
12601,4,Neon Genesis Evangelion,89024,50
5830,3,Neon Genesis Evangelion,89024,50
4277,2,Neon Genesis Evangelion,89024,50
5011,1,Neon Genesis Evangelion,89024,50
90281,10,Another,,51
145734,9,Another,,51
238709,8,Another,,51
220586,7,Another,,51
104954,6,Another,,51
47394,5,Another,,51
23300,4,Another,,51
10477,3,Another,,51
5147,2,Another,,51
3337,1,Another,,51
86191,10,Soul Eater,,54
150153,9,Soul Eater,,54
231983,8,Soul Eater,,54
183184,7,Soul Eater,,54
69570,6,Soul Eater,,54
29254,5,Soul Eater,,54
10373,4,Soul Eater,,54
3500,3,Soul Eater,,54
1679,2,Soul Eater,,54
1710,1,Soul Eater,,54
133599,10,Shokugeki no Souma,,53
228711,9,Shokugeki no Souma,,53
295547,8,Shokugeki no Souma,,53
162187,7,Shokugeki no Souma,,53
47856,6,Shokugeki no Souma,,53
17816,5,Shokugeki no Souma,,53
6582,4,Shokugeki no Souma,,53
2630,3,Shokugeki no Souma,,53
1506,2,Shokugeki no Souma,,53
2099,1,Shokugeki no Souma,,53
119746,10,Psycho-Pass,,55
212978,9,Psycho-Pass,,55
214287,8,Psycho-Pass,,55
103219,7,Psycho-Pass,,55
33252,6,Psycho-Pass,,55
13971,5,Psycho-Pass,,55
5175,4,Psycho-Pass,,55
1827,3,Psycho-Pass,,55
831,2,Psycho-Pass,,55
1287,1,Psycho-Pass,,55
251708,10,Tengen Toppa Gurren Lagann,,59
225808,9,Tengen Toppa Gurren Lagann,,59
176749,8,Tengen Toppa Gurren Lagann,,59
91375,7,Tengen Toppa Gurren Lagann,,59
33847,6,Tengen Toppa Gurren Lagann,,59
16178,5,Tengen Toppa Gurren Lagann,,59
6842,4,Tengen Toppa Gurren Lagann,,59
2846,3,Tengen Toppa Gurren Lagann,,59
1632,2,Tengen Toppa Gurren Lagann,,59
2410,1,Tengen Toppa Gurren Lagann,,59
203830,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
246490,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
230640,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
124258,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
47345,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
20160,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
9205,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
3833,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
1936,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
2401,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
255525,10,Violet Evergarden,,52
229795,9,Violet Evergarden,,52
176817,8,Violet Evergarden,,52
81724,7,Violet Evergarden,,52
31975,6,Violet Evergarden,,52
14367,5,Violet Evergarden,,52
6251,4,Violet Evergarden,,52
2314,3,Violet Evergarden,,52
1126,2,Violet Evergarden,,52
1934,1,Violet Evergarden,,52
400084,10,Shingeki no Kyojin: The Final Season,,47
318214,9,Shingeki no Kyojin: The Final Season,,47
178560,8,Shingeki no Kyojin: The Final Season,,47
68098,7,Shingeki no Kyojin: The Final Season,,47
22474,6,Shingeki no Kyojin: The Final Season,,47
8593,5,Shingeki no Kyojin: The Final Season,,47
4515,4,Shingeki no Kyojin: The Final Season,,47
2014,3,Shingeki no Kyojin: The Final Season,,47
1621,2,Shingeki no Kyojin: The Final Season,,47
15913,1,Shingeki no Kyojin: The Final Season,,47
109483,10,Elfen Lied,22390,66
137828,9,Elfen Lied,22390,66
193473,8,Elfen Lied,22390,66
177256,7,Elfen Lied,22390,66
90759,6,Elfen Lied,22390,66
43559,5,Elfen Lied,22390,66
25823,4,Elfen Lied,22390,66
13064,3,Elfen Lied,22390,66
8576,2,Elfen Lied,22390,66
6470,1,Elfen Lied,22390,66
120961,10,Boku no Hero Academia 4th Season,,58
199418,9,Boku no Hero Academia 4th Season,,58
280573,8,Boku no Hero Academia 4th Season,,58
178147,7,Boku no Hero Academia 4th Season,,58
65820,6,Boku no Hero Academia 4th Season,,58
26457,5,Boku no Hero Academia 4th Season,,58
10163,4,Boku no Hero Academia 4th Season,,58
3734,3,Boku no Hero Academia 4th Season,,58
1764,2,Boku no Hero Academia 4th Season,,58
2423,1,Boku no Hero Academia 4th Season,,58
174362,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
258455,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
263166,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
132404,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
47066,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
21162,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
9468,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
4060,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
2212,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
2616,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
117235,10,Charlotte,,63
159337,9,Charlotte,,63
238702,8,Charlotte,,63
190272,7,Charlotte,,63
82553,6,Charlotte,,63
36239,5,Charlotte,,63
17222,4,Charlotte,,63
8030,3,Charlotte,,63
3364,2,Charlotte,,63
2297,1,Charlotte,,63
137818,10,Fullmetal Alchemist,24456,68
197420,9,Fullmetal Alchemist,24456,68
244334,8,Fullmetal Alchemist,24456,68
159059,7,Fullmetal Alchemist,24456,68
53616,6,Fullmetal Alchemist,24456,68
19572,5,Fullmetal Alchemist,24456,68
7127,4,Fullmetal Alchemist,24456,68
2148,3,Fullmetal Alchemist,24456,68
1167,2,Fullmetal Alchemist,24456,68
1547,1,Fullmetal Alchemist,24456,68
136138,10,Dr. Stone,23351,60
238863,9,Dr. Stone,23351,60
286370,8,Dr. Stone,23351,60
133817,7,Dr. Stone,23351,60
36472,6,Dr. Stone,23351,60
14004,5,Dr. Stone,23351,60
5641,4,Dr. Stone,23351,60
2107,3,Dr. Stone,23351,60
1094,2,Dr. Stone,23351,60
1257,1,Dr. Stone,23351,60
111750,10,Darling in the FranXX,,61
117135,9,Darling in the FranXX,,61
180049,8,Darling in the FranXX,,61
196940,7,Darling in the FranXX,,61
117689,6,Darling in the FranXX,,61
61453,5,Darling in the FranXX,,61
39243,4,Darling in the FranXX,,61
19464,3,Darling in the FranXX,,61
11417,2,Darling in the FranXX,,61
12030,1,Darling in the FranXX,,61
71629,10,One Punch Man 2nd Season,,62
115487,9,One Punch Man 2nd Season,,62
223489,8,One Punch Man 2nd Season,,62
238583,7,One Punch Man 2nd Season,,62
105735,6,One Punch Man 2nd Season,,62
38978,5,One Punch Man 2nd Season,,62
18281,4,One Punch Man 2nd Season,,62
6067,3,One Punch Man 2nd Season,,62
2303,2,One Punch Man 2nd Season,,62
2199,1,One Punch Man 2nd Season,,62
75880,10,Highschool of the Dead,9201,70
99011,9,Highschool of the Dead,9201,70
180893,8,Highschool of the Dead,9201,70
224934,7,Highschool of the Dead,9201,70
133321,6,Highschool of the Dead,9201,70
68139,5,Highschool of the Dead,9201,70
35616,4,Highschool of the Dead,9201,70
17280,3,Highschool of the Dead,9201,70
10387,2,Highschool of the Dead,9201,70
7013,1,Highschool of the Dead,9201,70
133008,10,Fate/Zero,,69
222223,9,Fate/Zero,,69
239255,8,Fate/Zero,,69
