Votes,Score,English_Name,Favourites_count,Popularity_ranking
316380,9,Tokyo Ghoul,2430431,7
455663,8,Tokyo Ghoul,2430431,7
345749,7,Tokyo Ghoul,2430431,7
145850,6,Tokyo Ghoul,2430431,7
65785,5,Tokyo Ghoul,2430431,7
31280,4,Tokyo Ghoul,2430431,7
12907,3,Tokyo Ghoul,2430431,7
6494,2,Tokyo Ghoul,2430431,7
6069,1,Tokyo Ghoul,2430431,7
301930,10,Naruto,67915,8
318349,9,Naruto,67915,8
462939,8,Naruto,67915,8
373032,7,Naruto,67915,8
137315,6,Naruto,67915,8
57438,5,Naruto,67915,8
18688,4,Naruto,67915,8
7354,3,Naruto,67915,8
4257,2,Naruto,67915,8
6856,1,Naruto,67915,8
645907,10,Kimi no Na wa.,,11
453883,9,Kimi no Na wa.,,11
291676,8,Kimi no Na wa.,,11
130132,7,Kimi no Na wa.,,11
45518,6,Kimi no Na wa.,,11
18879,5,Kimi no Na wa.,,11
7702,4,Kimi no Na wa.,,11
3146,3,Kimi no Na wa.,,11
1614,2,Kimi no Na wa.,,11
4855,1,Kimi no Na wa.,,11
607313,10,Hunter x Hunter (2011),,10
429904,9,Hunter x Hunter (2011),,10
242252,8,Hunter x Hunter (2011),,10
96265,7,Hunter x Hunter (2011),,10
27982,6,Hunter x Hunter (2011),,10
11834,5,Hunter x Hunter (2011),,10
4361,4,Hunter x Hunter (2011),,10
1829,3,Hunter x Hunter (2011),,10
1412,2,Hunter x Hunter (2011),,10
5709,1,Hunter x Hunter (2011),,10
400949,10,Kimetsu no Yaiba,,9
504055,9,Kimetsu no Yaiba,,9
437456,8,Kimetsu no Yaiba,,9
180508,7,Kimetsu no Yaiba,,9
51081,6,Kimetsu no Yaiba,,9
20980,5,Kimetsu no Yaiba,,9
7103,4,Kimetsu no Yaiba,,9
2807,3,Kimetsu no Yaiba,,9
1496,2,Kimetsu no Yaiba,,9
4596,1,Kimetsu no Yaiba,,9
562760,10,Steins;Gate,,13
337854,9,Steins;Gate,,13
174669,8,Steins;Gate,,13
72022,7,Steins;Gate,,13
26641,6,Steins;Gate,,13
14098,5,Steins;Gate,,13
6672,4,Steins;Gate,,13
3094,3,Steins;Gate,,13
2392,2,Steins;Gate,,13
7037,1,Steins;Gate,,13
367220,10,Shingeki no Kyojin Season 2,,12
456028,9,Shingeki no Kyojin Season 2,,12
444725,8,Shingeki no Kyojin Season 2,,12
189018,7,Shingeki no Kyojin Season 2,,12
51668,6,Shingeki no Kyojin Season 2,,12
16805,5,Shingeki no Kyojin Season 2,,12
6666,4,Shingeki no Kyojin Season 2,,12
2221,3,Shingeki no Kyojin Season 2,,12
1168,2,Shingeki no Kyojin Season 2,,12
3047,1,Shingeki no Kyojin Season 2,,12
223177,10,Boku no Hero Academia 2nd Season,,14
392571,9,Boku no Hero Academia 2nd Season,,14
486617,8,Boku no Hero Academia 2nd Season,,14
262452,7,Boku no Hero Academia 2nd Season,,14
78128,6,Boku no Hero Academia 2nd Season,,14
27856,5,Boku no Hero Academia 2nd Season,,14
8017,4,Boku no Hero Academia 2nd Season,,14
3153,3,Boku no Hero Academia 2nd Season,,14
1596,2,Boku no Hero Academia 2nd Season,,14
3269,1,Boku no Hero Academia 2nd Season,,14
257603,10,No Game No Life,,15
329724,9,No Game No Life,,15
378098,8,No Game No Life,,15
237445,7,No Game No Life,,15
91223,6,No Game No Life,,15
40189,5,No Game No Life,,15
19586,4,No Game No Life,,15
8528,3,No Game No Life,,15
4629,2,No Game No Life,,15
4949,1,No Game No Life,,15
357445,10,Naruto: Shippuuden,,16
293349,9,Naruto: Shippuuden,,16
320372,8,Naruto: Shippuuden,,16
227805,7,Naruto: Shippuuden,,16
96180,6,Naruto: Shippuuden,,16
44885,5,Naruto: Shippuuden,,16
19802,4,Naruto: Shippuuden,,16
8205,3,Naruto: Shippuuden,,16
4256,2,Naruto: Shippuuden,,16
5678,1,Naruto: Shippuuden,,16
390727,10,Code Geass: Hangyaku no Lelouch,,17
379439,9,Code Geass: Hangyaku no Lelouch,,17
264772,8,Code Geass: Hangyaku no Lelouch,,17
114734,7,Code Geass: Hangyaku no Lelouch,,17
38893,6,Code Geass: Hangyaku no Lelouch,,17
17764,5,Code Geass: Hangyaku no Lelouch,,17
8644,4,Code Geass: Hangyaku no Lelouch,,17
3745,3,Code Geass: Hangyaku no Lelouch,,17
2031,2,Code Geass: Hangyaku no Lelouch,,17
3294,1,Code Geass: Hangyaku no Lelouch,,17
212740,10,Toradora!,,18
297781,9,Toradora!,,18
341509,8,Toradora!,,18
213645,7,Toradora!,,18
82473,6,Toradora!,,18
37016,5,Toradora!,,18
16377,4,Toradora!,,18
6780,3,Toradora!,,18
3860,2,Toradora!,,18
4539,1,Toradora!,,18
135429,10,Noragami,,20
238301,9,Noragami,,20
383965,8,Noragami,,20
252888,7,Noragami,,20
76716,6,Noragami,,20
26937,5,Noragami,,20
7458,4,Noragami,,20
2364,3,Noragami,,20
1086,2,Noragami,,20
1239,1,Noragami,,20
220633,10,Angel Beats!,,24
273735,9,Angel Beats!,,24
311755,8,Angel Beats!,,24
205669,7,Angel Beats!,,24
84555,6,Angel Beats!,,24
38609,5,Angel Beats!,,24
17571,4,Angel Beats!,,24
7233,3,Angel Beats!,,24
3402,2,Angel Beats!,,24
3106,1,Angel Beats!,,24
233482,10,Re:Zero kara Hajimeru Isekai Seikatsu,,23
334554,9,Re:Zero kara Hajimeru Isekai Seikatsu,,23
353307,8,Re:Zero kara Hajimeru Isekai Seikatsu,,23
176723,7,Re:Zero kara Hajimeru Isekai Seikatsu,,23
62771,6,Re:Zero kara Hajimeru Isekai Seikatsu,,23
27442,5,Re:Zero kara Hajimeru Isekai Seikatsu,,23
14845,4,Re:Zero kara Hajimeru Isekai Seikatsu,,23
6510,3,Re:Zero kara Hajimeru Isekai Seikatsu,,23
3688,2,Re:Zero kara Hajimeru Isekai Seikatsu,,23
4654,1,Re:Zero kara Hajimeru Isekai Seikatsu,,23
382463,10,Shigatsu wa Kimi no Uso,,21
327268,9,Shigatsu wa Kimi no Uso,,21
245998,8,Shigatsu wa Kimi no Uso,,21
117942,7,Shigatsu wa Kimi no Uso,,21
44062,6,Shigatsu wa Kimi no Uso,,21
20175,5,Shigatsu wa Kimi no Uso,,21
9768,4,Shigatsu wa Kimi no Uso,,21
4039,3,Shigatsu wa Kimi no Uso,,21
2245,2,Shigatsu wa Kimi no Uso,,21
3586,1,Shigatsu wa Kimi no Uso,,21
536904,10,Koe no Katachi,,19
416739,9,Koe no Katachi,,19
230733,8,Koe no Katachi,,19
92499,7,Koe no Katachi,,19
28750,6,Koe no Katachi,,19
10671,5,Koe no Katachi,,19
4568,4,Koe no Katachi,,19
1872,3,Koe no Katachi,,19
1046,2,Koe no Katachi,,19
2740,1,Koe no Katachi,,19
179696,10,Boku no Hero Academia 3rd Season,,25
305079,9,Boku no Hero Academia 3rd Season,,25
392285,8,Boku no Hero Academia 3rd Season,,25
227992,7,Boku no Hero Academia 3rd Season,,25
72557,6,Boku no Hero Academia 3rd Season,,25
27018,5,Boku no Hero Academia 3rd Season,,25
8605,4,Boku no Hero Academia 3rd Season,,25
3150,3,Boku no Hero Academia 3rd Season,,25
1517,2,Boku no Hero Academia 3rd Season,,25
2825,1,Boku no Hero Academia 3rd Season,,25
137475,10,Mirai Nikki (TV),,27
190096,9,Mirai Nikki (TV),,27
264758,8,Mirai Nikki (TV),,27
233657,7,Mirai Nikki (TV),,27
125255,6,Mirai Nikki (TV),,27
63260,5,Mirai Nikki (TV),,27
40838,4,Mirai Nikki (TV),,27
20591,3,Mirai Nikki (TV),,27
11986,2,Mirai Nikki (TV),,27
9584,1,Mirai Nikki (TV),,27
334752,10,Shingeki no Kyojin Season 3,,22
417119,9,Shingeki no Kyojin Season 3,,22
350857,8,Shingeki no Kyojin Season 3,,22
127816,7,Shingeki no Kyojin Season 3,,22
32359,6,Shingeki no Kyojin Season 3,,22
10223,5,Shingeki no Kyojin Season 3,,22
4089,4,Shingeki no Kyojin Season 3,,22
1575,3,Shingeki no Kyojin Season 3,,22
776,2,Shingeki no Kyojin Season 3,,22
2734,1,Shingeki no Kyojin Season 3,,22
430170,10,One Piece,1811207,26
220391,9,One Piece,1811207,26
179520,8,One Piece,1811207,26
105607,7,One Piece,1811207,26
43107,6,One Piece,1811207,26
23001,5,One Piece,1811207,26
9835,4,One Piece,1811207,26
4537,3,One Piece,1811207,26
3251,2,One Piece,1811207,26
8991,1,One Piece,1811207,26
139303,10,Nanatsu no Taizai,,29
225618,9,Nanatsu no Taizai,,29
345556,8,Nanatsu no Taizai,,29
263242,7,Nanatsu no Taizai,,29
105919,6,Nanatsu no Taizai,,29
49821,5,Nanatsu no Taizai,,29
24451,4,Nanatsu no Taizai,,29
11602,3,Nanatsu no Taizai,,29
6284,2,Nanatsu no Taizai,,29
6854,1,Nanatsu no Taizai,,29
130192,10,Akame ga Kill!,,28
190060,9,Akame ga Kill!,,28
291863,8,Akame ga Kill!,,28
260927,7,Akame ga Kill!,,28
130162,6,Akame ga Kill!,,28
65742,5,Akame ga Kill!,,28
38908,4,Akame ga Kill!,,28
16758,3,Akame ga Kill!,,28
8393,2,Akame ga Kill!,,28
5687,1,Akame ga Kill!,,28
241537,10,Boku dake ga Inai Machi,,30
333272,9,Boku dake ga Inai Machi,,30
321537,8,Boku dake ga Inai Machi,,30
169560,7,Boku dake ga Inai Machi,,30
59182,6,Boku dake ga Inai Machi,,30
21819,5,Boku dake ga Inai Machi,,30
10477,4,Boku dake ga Inai Machi,,30
4453,3,Boku dake ga Inai Machi,,30
1902,2,Boku dake ga Inai Machi,,30
2336,1,Boku dake ga Inai Machi,,30
97763,10,Sword Art Online II,,33
119417,9,Sword Art Online II,,33
206001,8,Sword Art Online II,,33
274437,7,Sword Art Online II,,33
194809,6,Sword Art Online II,,33
123370,5,Sword Art Online II,,33
79575,4,Sword Art Online II,,33
42854,3,Sword Art Online II,,33
26268,2,Sword Art Online II,,33
20031,1,Sword Art Online II,,33
90283,10,Ao no Exorcist,,34
153420,9,Ao no Exorcist,,34
291378,8,Ao no Exorcist,,34
296699,7,Ao no Exorcist,,34
125441,6,Ao no Exorcist,,34
51665,5,Ao no Exorcist,,34
17262,4,Ao no Exorcist,,34
5763,3,Ao no Exorcist,,34
2343,2,Ao no Exorcist,,34
1835,1,Ao no Exorcist,,34
549567,10,Shingeki no Kyojin Season 3 Part 2,,31
402108,9,Shingeki no Kyojin Season 3 Part 2,,31
193455,8,Shingeki no Kyojin Season 3 Part 2,,31
60290,7,Shingeki no Kyojin Season 3 Part 2,,31
15526,6,Shingeki no Kyojin Season 3 Part 2,,31
5539,5,Shingeki no Kyojin Season 3 Part 2,,31
2153,4,Shingeki no Kyojin Season 3 Part 2,,31
1080,3,Shingeki no Kyojin Season 3 Part 2,,31
771,2,Shingeki no Kyojin Season 3 Part 2,,31
9249,1,Shingeki no Kyojin Season 3 Part 2,,31
143744,10,Ansatsu Kyoushitsu,,35
231949,9,Ansatsu Kyoushitsu,,35
334779,8,Ansatsu Kyoushitsu,,35
192109,7,Ansatsu Kyoushitsu,,35
59165,6,Ansatsu Kyoushitsu,,35
22832,5,Ansatsu Kyoushitsu,,35
8242,4,Ansatsu Kyoushitsu,,35
2993,3,Ansatsu Kyoushitsu,,35
1428,2,Ansatsu Kyoushitsu,,35
1532,1,Ansatsu Kyoushitsu,,35
183172,10,Mob Psycho 100,,36
343138,9,Mob Psycho 100,,36
337595,8,Mob Psycho 100,,36
120752,7,Mob Psycho 100,,36
27824,6,Mob Psycho 100,,36
9474,5,Mob Psycho 100,,36
3362,4,Mob Psycho 100,,36
1260,3,Mob Psycho 100,,36
704,2,Mob Psycho 100,,36
1388,1,Mob Psycho 100,,36
165153,10,Kono Subarashii Sekai ni Shukufuku wo!,,37
272323,9,Kono Subarashii Sekai ni Shukufuku wo!,,37
358946,8,Kono Subarashii Sekai ni Shukufuku wo!,,37
187992,7,Kono Subarashii Sekai ni Shukufuku wo!,,37
60200,6,Kono Subarashii Sekai ni Shukufuku wo!,,37
22996,5,Kono Subarashii Sekai ni Shukufuku wo!,,37
9623,4,Kono Subarashii Sekai ni Shukufuku wo!,,37
3867,3,Kono Subarashii Sekai ni Shukufuku wo!,,37
2178,2,Kono Subarashii Sekai ni Shukufuku wo!,,37
2508,1,Kono Subarashii Sekai ni Shukufuku wo!,,37
220777,10,Haikyuu!!,,38
299283,9,Haikyuu!!,,38
312101,8,Haikyuu!!,,38
137513,7,Haikyuu!!,,38
36190,6,Haikyuu!!,,38
14593,5,Haikyuu!!,,38
4567,4,Haikyuu!!,,38
1848,3,Haikyuu!!,,38
1121,2,Haikyuu!!,,38
2405,1,Haikyuu!!,,38
278130,10,Jujutsu Kaisen (TV),1747738,32
408008,9,Jujutsu Kaisen (TV),1747738,32
298903,8,Jujutsu Kaisen (TV),1747738,32
97089,7,Jujutsu Kaisen (TV),1747738,32
23164,6,Jujutsu Kaisen (TV),1747738,32
8435,5,Jujutsu Kaisen (TV),1747738,32
2720,4,Jujutsu Kaisen (TV),1747738,32
1079,3,Jujutsu Kaisen (TV),1747738,32
629,2,Jujutsu Kaisen (TV),1747738,32
2174,1,Jujutsu Kaisen (TV),1747738,32
226377,10,Yakusoku no Neverland,,39
365824,9,Yakusoku no Neverland,,39
316754,8,Yakusoku no Neverland,,39
115221,7,Yakusoku no Neverland,,39
29600,6,Yakusoku no Neverland,,39
10297,5,Yakusoku no Neverland,,39
4104,4,Yakusoku no Neverland,,39
1499,3,Yakusoku no Neverland,,39
773,2,Yakusoku no Neverland,,39
1630,1,Yakusoku no Neverland,,39
145662,10,Bleach,57125,40
168203,9,Bleach,57125,40
237705,8,Bleach,57125,40
210694,7,Bleach,57125,40
95483,6,Bleach,57125,40
48255,5,Bleach,57125,40
19418,4,Bleach,57125,40
7661,3,Bleach,57125,40
3526,2,Bleach,57125,40
3455,1,Bleach,57125,40
168256,10,Kiseijuu: Sei no Kakuritsu,,41
301144,9,Kiseijuu: Sei no Kakuritsu,,41
312828,8,Kiseijuu: Sei no Kakuritsu,,41
145345,7,Kiseijuu: Sei no Kakuritsu,,41
40755,6,Kiseijuu: Sei no Kakuritsu,,41
14318,5,Kiseijuu: Sei no Kakuritsu,,41
5044,4,Kiseijuu: Sei no Kakuritsu,,41
1670,3,Kiseijuu: Sei no Kakuritsu,,41
835,2,Kiseijuu: Sei no Kakuritsu,,41
1142,1,Kiseijuu: Sei no Kakuritsu,,41
147076,10,Fairy Tail,,44
146730,9,Fairy Tail,,44
195101,8,Fairy Tail,,44
188610,7,Fairy Tail,,44
105973,6,Fairy Tail,,44
65780,5,Fairy Tail,,44
34472,4,Fairy Tail,,44
16656,3,Fairy Tail,,44
9324,2,Fairy Tail,,44
8541,1,Fairy Tail,,44
397148,10,Sen to Chihiro no Kamikakushi,,43
321015,9,Sen to Chihiro no Kamikakushi,,43
237692,8,Sen to Chihiro no Kamikakushi,,43
101623,7,Sen to Chihiro no Kamikakushi,,43
29828,6,Sen to Chihiro no Kamikakushi,,43
10448,5,Sen to Chihiro no Kamikakushi,,43
3351,4,Sen to Chihiro no Kamikakushi,,43
1180,3,Sen to Chihiro no Kamikakushi,,43
678,2,Sen to Chihiro no Kamikakushi,,43
1479,1,Sen to Chihiro no Kamikakushi,,43
282916,10,Cowboy Bebop,,42
229210,9,Cowboy Bebop,,42
169291,8,Cowboy Bebop,,42
80093,7,Cowboy Bebop,,42
26387,6,Cowboy Bebop,,42
11197,5,Cowboy Bebop,,42
4029,4,Cowboy Bebop,,42
1680,3,Cowboy Bebop,,42
886,2,Cowboy Bebop,,42
1902,1,Cowboy Bebop,,42
120002,10,Tokyo Ghoul √A,9856,45
142285,9,Tokyo Ghoul √A,9856,45
208879,8,Tokyo Ghoul √A,9856,45
233195,7,Tokyo Ghoul √A,9856,45
148782,6,Tokyo Ghoul √A,9856,45
86127,5,Tokyo Ghoul √A,9856,45
62128,4,Tokyo Ghoul √A,9856,45
30346,3,Tokyo Ghoul √A,9856,45
17573,2,Tokyo Ghoul √A,9856,45
13228,1,Tokyo Ghoul √A,9856,45
431806,10,Code Geass: Hangyaku no Lelouch R2,,46
300954,9,Code Geass: Hangyaku no Lelouch R2,,46
179894,8,Code Geass: Hangyaku no Lelouch R2,,46
78509,7,Code Geass: Hangyaku no Lelouch R2,,46
27271,6,Code Geass: Hangyaku no Lelouch R2,,46
11632,5,Code Geass: Hangyaku no Lelouch R2,,46
6231,4,Code Geass: Hangyaku no Lelouch R2,,46
2984,3,Code Geass: Hangyaku no Lelouch R2,,46
1559,2,Code Geass: Hangyaku no Lelouch R2,,46
2795,1,Code Geass: Hangyaku no Lelouch R2,,46
122600,10,Kill la Kill,34416,47
200059,9,Kill la Kill,34416,47
251069,8,Kill la Kill,34416,47
160176,7,Kill la Kill,34416,47
62574,6,Kill la Kill,34416,47
26918,5,Kill la Kill,34416,47
13325,4,Kill la Kill,34416,47
5181,3,Kill la Kill,34416,47
3044,2,Kill la Kill,34416,47
3026,1,Kill la Kill,34416,47
129778,10,Death Parade,,48
228675,9,Death Parade,,48
279294,8,Death Parade,,48
154934,7,Death Parade,,48
50387,6,Death Parade,,48
18428,5,Death Parade,,48
6374,4,Death Parade,,48
2022,3,Death Parade,,48
942,2,Death Parade,,48
1063,1,Death Parade,,48
248499,10,Neon Genesis Evangelion,87919,50
222404,9,Neon Genesis Evangelion,87919,50
207235,8,Neon Genesis Evangelion,87919,50
120586,7,Neon Genesis Evangelion,87919,50
49035,6,Neon Genesis Evangelion,87919,50
22312,5,Neon Genesis Evangelion,87919,50
12464,4,Neon Genesis Evangelion,87919,50
5765,3,Neon Genesis Evangelion,87919,50
4228,2,Neon Genesis Evangelion,87919,50
4929,1,Neon Genesis Evangelion,87919,50
89605,10,Another,,51
144876,9,Another,,51
236819,8,Another,,51
218340,7,Another,,51
103828,6,Another,,51
46890,5,Another,,51
23046,4,Another,,51
10370,3,Another,,51
5080,2,Another,,51
3323,1,Another,,51
85574,10,Soul Eater,,54
149240,9,Soul Eater,,54
230282,8,Soul Eater,,54
181727,7,Soul Eater,,54
69144,6,Soul Eater,,54
29055,5,Soul Eater,,54
10314,4,Soul Eater,,54
3476,3,Soul Eater,,54
1664,2,Soul Eater,,54
1688,1,Soul Eater,,54
132749,10,Shokugeki no Souma,,53
227244,9,Shokugeki no Souma,,53
292273,8,Shokugeki no Souma,,53
160118,7,Shokugeki no Souma,,53
47138,6,Shokugeki no Souma,,53
17556,5,Shokugeki no Souma,,53
6473,4,Shokugeki no Souma,,53
2592,3,Shokugeki no Souma,,53
1492,2,Shokugeki no Souma,,53
2068,1,Shokugeki no Souma,,53
119010,10,Psycho-Pass,,55
211645,9,Psycho-Pass,,55
212590,8,Psycho-Pass,,55
102255,7,Psycho-Pass,,55
32967,6,Psycho-Pass,,55
13845,5,Psycho-Pass,,55
5121,4,Psycho-Pass,,55
1807,3,Psycho-Pass,,55
825,2,Psycho-Pass,,55
1283,1,Psycho-Pass,,55
250117,10,Tengen Toppa Gurren Lagann,,57
224180,9,Tengen Toppa Gurren Lagann,,57
175376,8,Tengen Toppa Gurren Lagann,,57
90583,7,Tengen Toppa Gurren Lagann,,57
33556,6,Tengen Toppa Gurren Lagann,,57
16051,5,Tengen Toppa Gurren Lagann,,57
6786,4,Tengen Toppa Gurren Lagann,,57
2823,3,Tengen Toppa Gurren Lagann,,57
1615,2,Tengen Toppa Gurren Lagann,,57
2394,1,Tengen Toppa Gurren Lagann,,57
202619,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
244635,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
228235,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
122754,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
46670,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
19895,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
9070,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
3777,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
1925,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
2372,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
251098,10,Violet Evergarden,,52
226056,9,Violet Evergarden,,52
173961,8,Violet Evergarden,,52
80462,7,Violet Evergarden,,52
31536,6,Violet Evergarden,,52
14170,5,Violet Evergarden,,52
6179,4,Violet Evergarden,,52
2290,3,Violet Evergarden,,52
1113,2,Violet Evergarden,,52
1921,1,Violet Evergarden,,52
393293,10,Shingeki no Kyojin: The Final Season,,49
308985,9,Shingeki no Kyojin: The Final Season,,49
171196,8,Shingeki no Kyojin: The Final Season,,49
64944,7,Shingeki no Kyojin: The Final Season,,49
21411,6,Shingeki no Kyojin: The Final Season,,49
8160,5,Shingeki no Kyojin: The Final Season,,49
4343,4,Shingeki no Kyojin: The Final Season,,49
1931,3,Shingeki no Kyojin: The Final Season,,49
1557,2,Shingeki no Kyojin: The Final Season,,49
15668,1,Shingeki no Kyojin: The Final Season,,49
109050,10,Elfen Lied,22274,65
137271,9,Elfen Lied,22274,65
192346,8,Elfen Lied,22274,65
175962,7,Elfen Lied,22274,65
90079,6,Elfen Lied,22274,65
43195,5,Elfen Lied,22274,65
25561,4,Elfen Lied,22274,65
12963,3,Elfen Lied,22274,65
8487,2,Elfen Lied,22274,65
6416,1,Elfen Lied,22274,65
119589,10,Boku no Hero Academia 4th Season,,59
197031,9,Boku no Hero Academia 4th Season,,59
276085,8,Boku no Hero Academia 4th Season,,59
174459,7,Boku no Hero Academia 4th Season,,59
64214,6,Boku no Hero Academia 4th Season,,59
25682,5,Boku no Hero Academia 4th Season,,59
9900,4,Boku no Hero Academia 4th Season,,59
3643,3,Boku no Hero Academia 4th Season,,59
1696,2,Boku no Hero Academia 4th Season,,59
2366,1,Boku no Hero Academia 4th Season,,59
171604,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
254650,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
258491,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
129616,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
45982,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
20584,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
9223,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
3980,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
2162,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
2562,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,58
116033,10,Charlotte,,62
157565,9,Charlotte,,62
235737,8,Charlotte,,62
187797,7,Charlotte,,62
81491,6,Charlotte,,62
35771,5,Charlotte,,62
17019,4,Charlotte,,62
7947,3,Charlotte,,62
3339,2,Charlotte,,62
2291,1,Charlotte,,62
137175,10,Fullmetal Alchemist,24343,67
196471,9,Fullmetal Alchemist,24343,67
242864,8,Fullmetal Alchemist,24343,67
157937,7,Fullmetal Alchemist,24343,67
53233,6,Fullmetal Alchemist,24343,67
19422,5,Fullmetal Alchemist,24343,67
7064,4,Fullmetal Alchemist,24343,67
2136,3,Fullmetal Alchemist,24343,67
1160,2,Fullmetal Alchemist,24343,67
1539,1,Fullmetal Alchemist,24343,67
134252,10,Dr. Stone,,60
235597,9,Dr. Stone,,60
281580,8,Dr. Stone,,60
131343,7,Dr. Stone,,60
35763,6,Dr. Stone,,60
13759,5,Dr. Stone,,60
5524,4,Dr. Stone,,60
2052,3,Dr. Stone,,60
1078,2,Dr. Stone,,60
1247,1,Dr. Stone,,60
110339,10,Darling in the FranXX,,61
115764,9,Darling in the FranXX,,61
177955,8,Darling in the FranXX,,61
193839,7,Darling in the FranXX,,61
115796,6,Darling in the FranXX,,61
60346,5,Darling in the FranXX,,61
38569,4,Darling in the FranXX,,61
19078,3,Darling in the FranXX,,61
11185,2,Darling in the FranXX,,61
11748,1,Darling in the FranXX,,61
70032,10,One Punch Man 2nd Season,,63
113035,9,One Punch Man 2nd Season,,63
219105,8,One Punch Man 2nd Season,,63
234307,7,One Punch Man 2nd Season,,63
104078,6,One Punch Man 2nd Season,,63
38495,5,One Punch Man 2nd Season,,63
18029,4,One Punch Man 2nd Season,,63
5974,3,One Punch Man 2nd Season,,63
2277,2,One Punch Man 2nd Season,,63
2177,1,One Punch Man 2nd Season,,63
75288,10,Highschool of the Dead,,70
98467,9,Highschool of the Dead,,70
179627,8,Highschool of the Dead,,70
222869,7,Highschool of the Dead,,70
131938,6,Highschool of the Dead,,70
67531,5,Highschool of the Dead,,70
35260,4,Highschool of the Dead,,70
17103,3,Highschool of the Dead,,70
10272,2,Highschool of the Dead,,70
6946,1,Highschool of the Dead,,70
132036,10,Fate/Zero,,69
220483,9,Fate/Zero,,69
236612,8,Fate/Zero,,69
116528,7,Fate/Zero,,69
35131,6,Fate/Zero,,69
13136,5,Fate/Zero,,69
4857,4,Fate/Zero,,69
