Votes,Score,English_Name,Favourites_count,Popularity_ranking
20257,5,Kimi no Na wa.,,11
8282,4,Kimi no Na wa.,,11
3383,3,Kimi no Na wa.,,11
1720,2,Kimi no Na wa.,,11
5013,1,Kimi no Na wa.,,11
646891,10,Hunter x Hunter (2011),,10
458988,9,Hunter x Hunter (2011),,10
259219,8,Hunter x Hunter (2011),,10
102781,7,Hunter x Hunter (2011),,10
30016,6,Hunter x Hunter (2011),,10
12790,5,Hunter x Hunter (2011),,10
4707,4,Hunter x Hunter (2011),,10
1968,3,Hunter x Hunter (2011),,10
1489,2,Hunter x Hunter (2011),,10
6024,1,Hunter x Hunter (2011),,10
431121,10,Kimetsu no Yaiba,,9
541681,9,Kimetsu no Yaiba,,9
479399,8,Kimetsu no Yaiba,,9
202703,7,Kimetsu no Yaiba,,9
58022,6,Kimetsu no Yaiba,,9
23808,5,Kimetsu no Yaiba,,9
8023,4,Kimetsu no Yaiba,,9
3186,3,Kimetsu no Yaiba,,9
1685,2,Kimetsu no Yaiba,,9
5050,1,Kimetsu no Yaiba,,9
586557,10,Steins;Gate,,13
352440,9,Steins;Gate,,13
182769,8,Steins;Gate,,13
75507,7,Steins;Gate,,13
28082,6,Steins;Gate,,13
14758,5,Steins;Gate,,13
7067,4,Steins;Gate,,13
3264,3,Steins;Gate,,13
2493,2,Steins;Gate,,13
8054,1,Steins;Gate,,13
391256,10,Shingeki no Kyojin Season 2,,12
484602,9,Shingeki no Kyojin Season 2,,12
473838,8,Shingeki no Kyojin Season 2,,12
201138,7,Shingeki no Kyojin Season 2,,12
54754,6,Shingeki no Kyojin Season 2,,12
17839,5,Shingeki no Kyojin Season 2,,12
7002,4,Shingeki no Kyojin Season 2,,12
2379,3,Shingeki no Kyojin Season 2,,12
1246,2,Shingeki no Kyojin Season 2,,12
3353,1,Shingeki no Kyojin Season 2,,12
228298,10,Boku no Hero Academia 2nd Season,,14
403521,9,Boku no Hero Academia 2nd Season,,14
511058,8,Boku no Hero Academia 2nd Season,,14
281455,7,Boku no Hero Academia 2nd Season,,14
85165,6,Boku no Hero Academia 2nd Season,,14
30788,5,Boku no Hero Academia 2nd Season,,14
8945,4,Boku no Hero Academia 2nd Season,,14
3544,3,Boku no Hero Academia 2nd Season,,14
1777,2,Boku no Hero Academia 2nd Season,,14
3644,1,Boku no Hero Academia 2nd Season,,14
264049,10,No Game No Life,,15
338591,9,No Game No Life,,15
391989,8,No Game No Life,,15
247494,7,No Game No Life,,15
96031,6,No Game No Life,,15
42245,5,No Game No Life,,15
20763,4,No Game No Life,,15
9161,3,No Game No Life,,15
4964,2,No Game No Life,,15
5318,1,No Game No Life,,15
380308,10,Naruto: Shippuuden,,16
311066,9,Naruto: Shippuuden,,16
339501,8,Naruto: Shippuuden,,16
240273,7,Naruto: Shippuuden,,16
101039,6,Naruto: Shippuuden,,16
46945,5,Naruto: Shippuuden,,16
20703,4,Naruto: Shippuuden,,16
8575,3,Naruto: Shippuuden,,16
4453,2,Naruto: Shippuuden,,16
6065,1,Naruto: Shippuuden,,16
406188,10,Code Geass: Hangyaku no Lelouch,,17
395267,9,Code Geass: Hangyaku no Lelouch,,17
276590,8,Code Geass: Hangyaku no Lelouch,,17
119700,7,Code Geass: Hangyaku no Lelouch,,17
40581,6,Code Geass: Hangyaku no Lelouch,,17
18502,5,Code Geass: Hangyaku no Lelouch,,17
9002,4,Code Geass: Hangyaku no Lelouch,,17
3927,3,Code Geass: Hangyaku no Lelouch,,17
2119,2,Code Geass: Hangyaku no Lelouch,,17
3454,1,Code Geass: Hangyaku no Lelouch,,17
219213,10,Toradora!,,20
306765,9,Toradora!,,20
355238,8,Toradora!,,20
224046,7,Toradora!,,20
87369,6,Toradora!,,20
39416,5,Toradora!,,20
17657,4,Toradora!,,20
7362,3,Toradora!,,20
4226,2,Toradora!,,20
4941,1,Toradora!,,20
140069,10,Noragami,,22
245218,9,Noragami,,22
398956,8,Noragami,,22
264649,7,Noragami,,22
80492,6,Noragami,,22
28323,5,Noragami,,22
7803,4,Noragami,,22
2518,3,Noragami,,22
1144,2,Noragami,,22
1301,1,Noragami,,22
225081,10,Angel Beats!,,27
280276,9,Angel Beats!,,27
321833,8,Angel Beats!,,27
213690,7,Angel Beats!,,27
88002,6,Angel Beats!,,27
40305,5,Angel Beats!,,27
18303,4,Angel Beats!,,27
7572,3,Angel Beats!,,27
3565,2,Angel Beats!,,27
3243,1,Angel Beats!,,27
242153,10,Re:Zero kara Hajimeru Isekai Seikatsu,,23
347778,9,Re:Zero kara Hajimeru Isekai Seikatsu,,23
370750,8,Re:Zero kara Hajimeru Isekai Seikatsu,,23
186227,7,Re:Zero kara Hajimeru Isekai Seikatsu,,23
66399,6,Re:Zero kara Hajimeru Isekai Seikatsu,,23
28935,5,Re:Zero kara Hajimeru Isekai Seikatsu,,23
15636,4,Re:Zero kara Hajimeru Isekai Seikatsu,,23
6886,3,Re:Zero kara Hajimeru Isekai Seikatsu,,23
3902,2,Re:Zero kara Hajimeru Isekai Seikatsu,,23
4901,1,Re:Zero kara Hajimeru Isekai Seikatsu,,23
399349,10,Shigatsu wa Kimi no Uso,,21
342746,9,Shigatsu wa Kimi no Uso,,21
259981,8,Shigatsu wa Kimi no Uso,,21
125141,7,Shigatsu wa Kimi no Uso,,21
46811,6,Shigatsu wa Kimi no Uso,,21
21430,5,Shigatsu wa Kimi no Uso,,21
10388,4,Shigatsu wa Kimi no Uso,,21
4318,3,Shigatsu wa Kimi no Uso,,21
2416,2,Shigatsu wa Kimi no Uso,,21
3805,1,Shigatsu wa Kimi no Uso,,21
567790,10,Koe no Katachi,,19
442733,9,Koe no Katachi,,19
248026,8,Koe no Katachi,,19
99752,7,Koe no Katachi,,19
31023,6,Koe no Katachi,,19
11601,5,Koe no Katachi,,19
5003,4,Koe no Katachi,,19
2056,3,Koe no Katachi,,19
1152,2,Koe no Katachi,,19
2928,1,Koe no Katachi,,19
184994,10,Boku no Hero Academia 3rd Season,,26
314976,9,Boku no Hero Academia 3rd Season,,26
413770,8,Boku no Hero Academia 3rd Season,,26
245232,7,Boku no Hero Academia 3rd Season,,26
79317,6,Boku no Hero Academia 3rd Season,,26
30000,5,Boku no Hero Academia 3rd Season,,26
9562,4,Boku no Hero Academia 3rd Season,,26
3551,3,Boku no Hero Academia 3rd Season,,26
1718,2,Boku no Hero Academia 3rd Season,,26
3142,1,Boku no Hero Academia 3rd Season,,26
140131,10,Mirai Nikki (TV),,32
193740,9,Mirai Nikki (TV),,32
272117,8,Mirai Nikki (TV),,32
242520,7,Mirai Nikki (TV),,32
130471,6,Mirai Nikki (TV),,32
66045,5,Mirai Nikki (TV),,32
42493,4,Mirai Nikki (TV),,32
21565,3,Mirai Nikki (TV),,32
12441,2,Mirai Nikki (TV),,32
10111,1,Mirai Nikki (TV),,32
359931,10,Shingeki no Kyojin Season 3,,18
446577,9,Shingeki no Kyojin Season 3,,18
378926,8,Shingeki no Kyojin Season 3,,18
139185,7,Shingeki no Kyojin Season 3,,18
35442,6,Shingeki no Kyojin Season 3,,18
11251,5,Shingeki no Kyojin Season 3,,18
4516,4,Shingeki no Kyojin Season 3,,18
1750,3,Shingeki no Kyojin Season 3,,18
864,2,Shingeki no Kyojin Season 3,,18
3049,1,Shingeki no Kyojin Season 3,,18
477579,10,One Piece,174678,25
235011,9,One Piece,174678,25
188824,8,One Piece,174678,25
110271,7,One Piece,174678,25
44961,6,One Piece,174678,25
23982,5,One Piece,174678,25
10268,4,One Piece,174678,25
4764,3,One Piece,174678,25
3424,2,One Piece,174678,25
9851,1,One Piece,174678,25
142770,10,Nanatsu no Taizai,,30
230717,9,Nanatsu no Taizai,,30
358251,8,Nanatsu no Taizai,,30
277447,7,Nanatsu no Taizai,,30
112982,6,Nanatsu no Taizai,,30
53610,5,Nanatsu no Taizai,,30
26420,4,Nanatsu no Taizai,,30
12622,3,Nanatsu no Taizai,,30
6754,2,Nanatsu no Taizai,,30
7507,1,Nanatsu no Taizai,,30
135648,10,Akame ga Kill!,26695,29
197492,9,Akame ga Kill!,26695,29
304889,8,Akame ga Kill!,26695,29
273526,7,Akame ga Kill!,26695,29
136293,6,Akame ga Kill!,26695,29
68749,5,Akame ga Kill!,26695,29
40504,4,Akame ga Kill!,26695,29
17557,3,Akame ga Kill!,26695,29
8788,2,Akame ga Kill!,26695,29
6003,1,Akame ga Kill!,26695,29
252026,10,Boku dake ga Inai Machi,,31
348984,9,Boku dake ga Inai Machi,,31
339516,8,Boku dake ga Inai Machi,,31
178719,7,Boku dake ga Inai Machi,,31
62218,6,Boku dake ga Inai Machi,,31
22851,5,Boku dake ga Inai Machi,,31
10990,4,Boku dake ga Inai Machi,,31
4625,3,Boku dake ga Inai Machi,,31
2017,2,Boku dake ga Inai Machi,,31
2443,1,Boku dake ga Inai Machi,,31
100758,10,Sword Art Online II,,33
122823,9,Sword Art Online II,,33
213162,8,Sword Art Online II,,33
285537,7,Sword Art Online II,,33
203380,6,Sword Art Online II,,33
128747,5,Sword Art Online II,,33
82483,4,Sword Art Online II,,33
44482,3,Sword Art Online II,,33
27146,2,Sword Art Online II,,33
20699,1,Sword Art Online II,,33
92448,10,Ao no Exorcist,,36
156810,9,Ao no Exorcist,,36
300307,8,Ao no Exorcist,,36
308707,7,Ao no Exorcist,,36
131118,6,Ao no Exorcist,,36
54085,5,Ao no Exorcist,,36
18059,4,Ao no Exorcist,,36
6070,3,Ao no Exorcist,,36
2490,2,Ao no Exorcist,,36
1950,1,Ao no Exorcist,,36
590294,10,Shingeki no Kyojin Season 3 Part 2,,28
434068,9,Shingeki no Kyojin Season 3 Part 2,,28
213303,8,Shingeki no Kyojin Season 3 Part 2,,28
67611,7,Shingeki no Kyojin Season 3 Part 2,,28
17626,6,Shingeki no Kyojin Season 3 Part 2,,28
6342,5,Shingeki no Kyojin Season 3 Part 2,,28
2480,4,Shingeki no Kyojin Season 3 Part 2,,28
1259,3,Shingeki no Kyojin Season 3 Part 2,,28
895,2,Shingeki no Kyojin Season 3 Part 2,,28
10639,1,Shingeki no Kyojin Season 3 Part 2,,28
152036,10,Ansatsu Kyoushitsu,,34
244109,9,Ansatsu Kyoushitsu,,34
354102,8,Ansatsu Kyoushitsu,,34
204714,7,Ansatsu Kyoushitsu,,34
63238,6,Ansatsu Kyoushitsu,,34
24378,5,Ansatsu Kyoushitsu,,34
8832,4,Ansatsu Kyoushitsu,,34
3215,3,Ansatsu Kyoushitsu,,34
1535,2,Ansatsu Kyoushitsu,,34
1633,1,Ansatsu Kyoushitsu,,34
196562,10,Mob Psycho 100,40169,35
363932,9,Mob Psycho 100,40169,35
359096,8,Mob Psycho 100,40169,35
128245,7,Mob Psycho 100,40169,35
29467,6,Mob Psycho 100,40169,35
10010,5,Mob Psycho 100,40169,35
3572,4,Mob Psycho 100,40169,35
1344,3,Mob Psycho 100,40169,35
756,2,Mob Psycho 100,40169,35
1458,1,Mob Psycho 100,40169,35
173513,10,Kono Subarashii Sekai ni Shukufuku wo!,,38
283936,9,Kono Subarashii Sekai ni Shukufuku wo!,,38
376206,8,Kono Subarashii Sekai ni Shukufuku wo!,,38
197997,7,Kono Subarashii Sekai ni Shukufuku wo!,,38
63634,6,Kono Subarashii Sekai ni Shukufuku wo!,,38
24488,5,Kono Subarashii Sekai ni Shukufuku wo!,,38
10349,4,Kono Subarashii Sekai ni Shukufuku wo!,,38
4163,3,Kono Subarashii Sekai ni Shukufuku wo!,,38
2384,2,Kono Subarashii Sekai ni Shukufuku wo!,,38
2768,1,Kono Subarashii Sekai ni Shukufuku wo!,,38
233054,10,Haikyuu!!,,37
314571,9,Haikyuu!!,,37
330641,8,Haikyuu!!,,37
146347,7,Haikyuu!!,,37
38583,6,Haikyuu!!,,37
15782,5,Haikyuu!!,,37
4942,4,Haikyuu!!,,37
2039,3,Haikyuu!!,,37
1206,2,Haikyuu!!,,37
2599,1,Haikyuu!!,,37
309375,10,Jujutsu Kaisen,1953087,24
456471,9,Jujutsu Kaisen,1953087,24
345164,8,Jujutsu Kaisen,1953087,24
115203,7,Jujutsu Kaisen,1953087,24
27607,6,Jujutsu Kaisen,1953087,24
10139,5,Jujutsu Kaisen,1953087,24
3228,4,Jujutsu Kaisen,1953087,24
1311,3,Jujutsu Kaisen,1953087,24
724,2,Jujutsu Kaisen,1953087,24
2430,1,Jujutsu Kaisen,1953087,24
236708,10,Yakusoku no Neverland,,39
384594,9,Yakusoku no Neverland,,39
338752,8,Yakusoku no Neverland,,39
125397,7,Yakusoku no Neverland,,39
32722,6,Yakusoku no Neverland,,39
11466,5,Yakusoku no Neverland,,39
4619,4,Yakusoku no Neverland,,39
1673,3,Yakusoku no Neverland,,39
894,2,Yakusoku no Neverland,,39
1763,1,Yakusoku no Neverland,,39
156428,10,Bleach,,40
179013,9,Bleach,,40
250954,8,Bleach,,40
219671,7,Bleach,,40
98658,6,Bleach,,40
49392,5,Bleach,,40
19878,4,Bleach,,40
7852,3,Bleach,,40
3627,2,Bleach,,40
3623,1,Bleach,,40
175335,10,Kiseijuu: Sei no Kakuritsu,,41
313723,9,Kiseijuu: Sei no Kakuritsu,,41
328830,8,Kiseijuu: Sei no Kakuritsu,,41
153398,7,Kiseijuu: Sei no Kakuritsu,,41
43012,6,Kiseijuu: Sei no Kakuritsu,,41
15102,5,Kiseijuu: Sei no Kakuritsu,,41
5367,4,Kiseijuu: Sei no Kakuritsu,,41
1761,3,Kiseijuu: Sei no Kakuritsu,,41
907,2,Kiseijuu: Sei no Kakuritsu,,41
1192,1,Kiseijuu: Sei no Kakuritsu,,41
150539,10,Fairy Tail,,46
149813,9,Fairy Tail,,46
201063,8,Fairy Tail,,46
195354,7,Fairy Tail,,46
109791,6,Fairy Tail,,46
68034,5,Fairy Tail,,46
35542,4,Fairy Tail,,46
17179,3,Fairy Tail,,46
9644,2,Fairy Tail,,46
8803,1,Fairy Tail,,46
414387,10,Sen to Chihiro no Kamikakushi,,44
336150,9,Sen to Chihiro no Kamikakushi,,44
250574,8,Sen to Chihiro no Kamikakushi,,44
107569,7,Sen to Chihiro no Kamikakushi,,44
31652,6,Sen to Chihiro no Kamikakushi,,44
11053,5,Sen to Chihiro no Kamikakushi,,44
3589,4,Sen to Chihiro no Kamikakushi,,44
1275,3,Sen to Chihiro no Kamikakushi,,44
730,2,Sen to Chihiro no Kamikakushi,,44
1572,1,Sen to Chihiro no Kamikakushi,,44
296857,10,Cowboy Bebop,,42
241608,9,Cowboy Bebop,,42
179588,8,Cowboy Bebop,,42
85194,7,Cowboy Bebop,,42
28074,6,Cowboy Bebop,,42
11935,5,Cowboy Bebop,,42
4328,4,Cowboy Bebop,,42
1749,3,Cowboy Bebop,,42
920,2,Cowboy Bebop,,42
2011,1,Cowboy Bebop,,42
124025,10,Tokyo Ghoul √A,10103,45
147153,9,Tokyo Ghoul √A,10103,45
216761,8,Tokyo Ghoul √A,10103,45
243659,7,Tokyo Ghoul √A,10103,45
155303,6,Tokyo Ghoul √A,10103,45
89554,5,Tokyo Ghoul √A,10103,45
64566,4,Tokyo Ghoul √A,10103,45
31610,3,Tokyo Ghoul √A,10103,45
18241,2,Tokyo Ghoul √A,10103,45
13809,1,Tokyo Ghoul √A,10103,45
449253,10,Code Geass: Hangyaku no Lelouch R2,,47
313607,9,Code Geass: Hangyaku no Lelouch R2,,47
187763,8,Code Geass: Hangyaku no Lelouch R2,,47
81800,7,Code Geass: Hangyaku no Lelouch R2,,47
28448,6,Code Geass: Hangyaku no Lelouch R2,,47
12086,5,Code Geass: Hangyaku no Lelouch R2,,47
6508,4,Code Geass: Hangyaku no Lelouch R2,,47
3093,3,Code Geass: Hangyaku no Lelouch R2,,47
1632,2,Code Geass: Hangyaku no Lelouch R2,,47
2989,1,Code Geass: Hangyaku no Lelouch R2,,47
126190,10,Kill la Kill,35499,50
205953,9,Kill la Kill,35499,50
260371,8,Kill la Kill,35499,50
166729,7,Kill la Kill,35499,50
65188,6,Kill la Kill,35499,50
28170,5,Kill la Kill,35499,50
13922,4,Kill la Kill,35499,50
5393,3,Kill la Kill,35499,50
3180,2,Kill la Kill,35499,50
3129,1,Kill la Kill,35499,50
134621,10,Death Parade,,49
237261,9,Death Parade,,49
292564,8,Death Parade,,49
162869,7,Death Parade,,49
52973,6,Death Parade,,49
19402,5,Death Parade,,49
6702,4,Death Parade,,49
2159,3,Death Parade,,49
985,2,Death Parade,,49
1122,1,Death Parade,,49
263749,10,Neon Genesis Evangelion,93408,48
235265,9,Neon Genesis Evangelion,93408,48
219669,8,Neon Genesis Evangelion,93408,48
127584,7,Neon Genesis Evangelion,93408,48
51848,6,Neon Genesis Evangelion,93408,48
23576,5,Neon Genesis Evangelion,93408,48
13146,4,Neon Genesis Evangelion,93408,48
6045,3,Neon Genesis Evangelion,93408,48
4436,2,Neon Genesis Evangelion,93408,48
5308,1,Neon Genesis Evangelion,93408,48
92497,10,Another,,52
148724,9,Another,,52
244857,8,Another,,52
227503,7,Another,,52
108393,6,Another,,52
48976,5,Another,,52
24052,4,Another,,52
10767,3,Another,,52
5324,2,Another,,52
3455,1,Another,,52
88282,10,Soul Eater,,56
153050,9,Soul Eater,,56
237624,8,Soul Eater,,56
187847,7,Soul Eater,,56
71160,6,Soul Eater,,56
29934,5,Soul Eater,,56
10586,4,Soul Eater,,56
3576,3,Soul Eater,,56
1716,2,Soul Eater,,56
1765,1,Soul Eater,,56
136453,10,Shokugeki no Souma,,53
233124,9,Shokugeki no Souma,,53
304747,8,Shokugeki no Souma,,53
168605,7,Shokugeki no Souma,,53
49992,6,Shokugeki no Souma,,53
18617,5,Shokugeki no Souma,,53
6937,4,Shokugeki no Souma,,53
2781,3,Shokugeki no Souma,,53
1569,2,Shokugeki no Souma,,53
2198,1,Shokugeki no Souma,,53
122299,10,Psycho-Pass,,57
217483,9,Psycho-Pass,,57
219970,8,Psycho-Pass,,57
106276,7,Psycho-Pass,,57
34249,6,Psycho-Pass,,57
14451,5,Psycho-Pass,,57
5340,4,Psycho-Pass,,57
1877,3,Psycho-Pass,,57
848,2,Psycho-Pass,,57
1322,1,Psycho-Pass,,57
258084,10,Tengen Toppa Gurren Lagann,,61
231535,9,Tengen Toppa Gurren Lagann,,61
181747,8,Tengen Toppa Gurren Lagann,,61
93964,7,Tengen Toppa Gurren Lagann,,61
34794,6,Tengen Toppa Gurren Lagann,,61
16650,5,Tengen Toppa Gurren Lagann,,61
7050,4,Tengen Toppa Gurren Lagann,,61
2926,3,Tengen Toppa Gurren Lagann,,61
1684,2,Tengen Toppa Gurren Lagann,,61
2485,1,Tengen Toppa Gurren Lagann,,61
207508,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
251971,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
237890,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
128989,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
49148,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
20957,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
9583,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
4027,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
2031,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
2491,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,59
269565,10,Violet Evergarden,,51
241292,9,Violet Evergarden,,51
185690,8,Violet Evergarden,,51
85825,7,Violet Evergarden,,51
33464,6,Violet Evergarden,,51
15080,5,Violet Evergarden,,51
6540,4,Violet Evergarden,,51
2430,3,Violet Evergarden,,51
1189,2,Violet Evergarden,,51
2043,1,Violet Evergarden,,51
418721,10,Shingeki no Kyojin: The Final Season,,43
341407,9,Shingeki no Kyojin: The Final Season,,43
197679,8,Shingeki no Kyojin: The Final Season,,43
76676,7,Shingeki no Kyojin: The Final Season,,43
25315,6,Shingeki no Kyojin: The Final Season,,43
9680,5,Shingeki no Kyojin: The Final Season,,43
5169,4,Shingeki no Kyojin: The Final Season,,43
2261,3,Shingeki no Kyojin: The Final Season,,43
1788,2,Shingeki no Kyojin: The Final Season,,43
16454,1,Shingeki no Kyojin: The Final Season,,43
111002,10,Elfen Lied,22771,67
139595,9,Elfen Lied,22771,67
196824,8,Elfen Lied,22771,67
181368,7,Elfen Lied,22771,67
93262,6,Elfen Lied,22771,67
44776,5,Elfen Lied,22771,67
26551,4,Elfen Lied,22771,67
13433,3,Elfen Lied,22771,67
8796,2,Elfen Lied,22771,67
6705,1,Elfen Lied,22771,67
125264,10,Boku no Hero Academia 4th Season,,55
206341,9,Boku no Hero Academia 4th Season,,55
294154,8,Boku no Hero Academia 4th Season,,55
189647,7,Boku no Hero Academia 4th Season,,55
70779,6,Boku no Hero Academia 4th Season,,55
28698,5,Boku no Hero Academia 4th Season,,55
11047,4,Boku no Hero Academia 4th Season,,55
4063,3,Boku no Hero Academia 4th Season,,55
1938,2,Boku no Hero Academia 4th Season,,55
2626,1,Boku no Hero Academia 4th Season,,55
182176,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
269007,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
276811,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
140790,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
50593,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
22880,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
10388,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
4434,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
2464,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
2861,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,54
121126,10,Charlotte,,65
164537,9,Charlotte,,65
247406,8,Charlotte,,65
197973,7,Charlotte,,65
85619,6,Charlotte,,65
37528,5,Charlotte,,65
17781,4,Charlotte,,65
8301,3,Charlotte,,65
3504,2,Charlotte,,65
2398,1,Charlotte,,65
140206,10,Fullmetal Alchemist,24814,74
200586,9,Fullmetal Alchemist,24814,74
249186,8,Fullmetal Alchemist,24814,74
162467,7,Fullmetal Alchemist,24814,74
54863,6,Fullmetal Alchemist,24814,74
19995,5,Fullmetal Alchemist,24814,74
7329,4,Fullmetal Alchemist,24814,74
2265,3,Fullmetal Alchemist,24814,74
1234,2,Fullmetal Alchemist,24814,74
1954,1,Fullmetal Alchemist,24814,74
143551,10,Dr. Stone,24712,58
250645,9,Dr. Stone,24712,58
301942,8,Dr. Stone,24712,58
141519,7,Dr. Stone,24712,58
38688,6,Dr. Stone,24712,58
14881,5,Dr. Stone,24712,58
5961,4,Dr. Stone,24712,58
2243,3,Dr. Stone,24712,58
1142,2,Dr. Stone,24712,58
1345,1,Dr. Stone,24712,58
116128,10,Darling in the FranXX,,63
121233,9,Darling in the FranXX,,63
186958,8,Darling in the FranXX,,63
205663,7,Darling in the FranXX,,63
123330,6,Darling in the FranXX,,63
64874,5,Darling in the FranXX,,63
41366,4,Darling in the FranXX,,63
20695,3,Darling in the FranXX,,63
12207,2,Darling in the FranXX,,63
12941,1,Darling in the FranXX,,63
77021,10,One Punch Man 2nd Season,,62
123273,9,One Punch Man 2nd Season,,62
237577,8,One Punch Man 2nd Season,,62
251768,7,One Punch Man 2nd Season,,62
110547,6,One Punch Man 2nd Season,,62
40496,5,One Punch Man 2nd Season,,62
18926,4,One Punch Man 2nd Season,,62
6334,3,One Punch Man 2nd Season,,62
2419,2,One Punch Man 2nd Season,,62
2283,1,One Punch Man 2nd Season,,62
77632,10,Highschool of the Dead,9475,72
100723,9,Highschool of the Dead,9475,72
185048,8,Highschool of the Dead,9475,72
230907,7,Highschool of the Dead,9475,72
137236,6,Highschool of the Dead,9475,72
70112,5,Highschool of the Dead,9475,72
36753,4,Highschool of the Dead,9475,72
17748,3,Highschool of the Dead,9475,72
10676,2,Highschool of the Dead,9475,72
7226,1,Highschool of the Dead,9475,72
136035,10,Fate/Zero,,71
227201,9,Fate/Zero,,71
247229,8,Fate/Zero,,71
122094,7,Fate/Zero,,71
36901,6,Fate/Zero,,71
