Votes,Score,English_Name,Favourites_count,Popularity_ranking
143036,6,Tokyo Ghoul,44865,8
64632,5,Tokyo Ghoul,44865,8
30701,4,Tokyo Ghoul,44865,8
12663,3,Tokyo Ghoul,44865,8
6393,2,Tokyo Ghoul,44865,8
5933,1,Tokyo Ghoul,44865,8
294900,10,Naruto,66294,7
311786,9,Naruto,66294,7
453061,8,Naruto,66294,7
365650,7,Naruto,66294,7
134835,6,Naruto,66294,7
56533,5,Naruto,66294,7
18395,4,Naruto,66294,7
7221,3,Naruto,66294,7
4194,2,Naruto,66294,7
6733,1,Naruto,66294,7
634361,10,Kimi no Na wa.,,9
443407,9,Kimi no Na wa.,,9
283415,8,Kimi no Na wa.,,9
126243,7,Kimi no Na wa.,,9
44092,6,Kimi no Na wa.,,9
18285,5,Kimi no Na wa.,,9
7492,4,Kimi no Na wa.,,9
3036,3,Kimi no Na wa.,,9
1581,2,Kimi no Na wa.,,9
4744,1,Kimi no Na wa.,,9
593893,10,Hunter x Hunter (2011),,10
418727,9,Hunter x Hunter (2011),,10
235378,8,Hunter x Hunter (2011),,10
93511,7,Hunter x Hunter (2011),,10
27039,6,Hunter x Hunter (2011),,10
11465,5,Hunter x Hunter (2011),,10
4218,4,Hunter x Hunter (2011),,10
1781,3,Hunter x Hunter (2011),,10
1356,2,Hunter x Hunter (2011),,10
5583,1,Hunter x Hunter (2011),,10
384225,10,Kimetsu no Yaiba,,11
485422,9,Kimetsu no Yaiba,,11
417697,8,Kimetsu no Yaiba,,11
171344,7,Kimetsu no Yaiba,,11
48421,6,Kimetsu no Yaiba,,11
19929,5,Kimetsu no Yaiba,,11
6786,4,Kimetsu no Yaiba,,11
2667,3,Kimetsu no Yaiba,,11
1425,2,Kimetsu no Yaiba,,11
4365,1,Kimetsu no Yaiba,,11
552819,10,Steins;Gate,,13
332003,9,Steins;Gate,,13
171472,8,Steins;Gate,,13
70659,7,Steins;Gate,,13
26145,6,Steins;Gate,,13
13847,5,Steins;Gate,,13
6496,4,Steins;Gate,,13
3045,3,Steins;Gate,,13
2344,2,Steins;Gate,,13
6822,1,Steins;Gate,,13
353653,10,Shingeki no Kyojin Season 2,,12
441384,9,Shingeki no Kyojin Season 2,,12
431011,8,Shingeki no Kyojin Season 2,,12
183893,7,Shingeki no Kyojin Season 2,,12
50528,6,Shingeki no Kyojin Season 2,,12
16475,5,Shingeki no Kyojin Season 2,,12
6521,4,Shingeki no Kyojin Season 2,,12
2181,3,Shingeki no Kyojin Season 2,,12
1142,2,Shingeki no Kyojin Season 2,,12
2876,1,Shingeki no Kyojin Season 2,,12
220729,10,Boku no Hero Academia 2nd Season,,14
387698,9,Boku no Hero Academia 2nd Season,,14
475964,8,Boku no Hero Academia 2nd Season,,14
254271,7,Boku no Hero Academia 2nd Season,,14
75140,6,Boku no Hero Academia 2nd Season,,14
26740,5,Boku no Hero Academia 2nd Season,,14
7657,4,Boku no Hero Academia 2nd Season,,14
3003,3,Boku no Hero Academia 2nd Season,,14
1519,2,Boku no Hero Academia 2nd Season,,14
3128,1,Boku no Hero Academia 2nd Season,,14
254965,10,No Game No Life,,15
325983,9,No Game No Life,,15
372021,8,No Game No Life,,15
233032,7,No Game No Life,,15
89361,6,No Game No Life,,15
39277,5,No Game No Life,,15
19082,4,No Game No Life,,15
8294,3,No Game No Life,,15
4499,2,No Game No Life,,15
4754,1,No Game No Life,,15
347275,10,Naruto: Shippuuden,,16
285968,9,Naruto: Shippuuden,,16
312420,8,Naruto: Shippuuden,,16
222780,7,Naruto: Shippuuden,,16
94416,6,Naruto: Shippuuden,,16
44122,5,Naruto: Shippuuden,,16
19477,4,Naruto: Shippuuden,,16
8035,3,Naruto: Shippuuden,,16
4165,2,Naruto: Shippuuden,,16
5522,1,Naruto: Shippuuden,,16
384623,10,Code Geass: Hangyaku no Lelouch,,17
372822,9,Code Geass: Hangyaku no Lelouch,,17
259975,8,Code Geass: Hangyaku no Lelouch,,17
112687,7,Code Geass: Hangyaku no Lelouch,,17
38163,6,Code Geass: Hangyaku no Lelouch,,17
17444,5,Code Geass: Hangyaku no Lelouch,,17
8505,4,Code Geass: Hangyaku no Lelouch,,17
3692,3,Code Geass: Hangyaku no Lelouch,,17
1975,2,Code Geass: Hangyaku no Lelouch,,17
3203,1,Code Geass: Hangyaku no Lelouch,,17
210308,10,Toradora!,,18
294137,9,Toradora!,,18
335678,8,Toradora!,,18
209122,7,Toradora!,,18
80341,6,Toradora!,,18
35913,5,Toradora!,,18
15861,4,Toradora!,,18
6586,3,Toradora!,,18
3726,2,Toradora!,,18
4338,1,Toradora!,,18
133500,10,Noragami,,20
235400,9,Noragami,,20
377577,8,Noragami,,20
248055,7,Noragami,,20
75212,6,Noragami,,20
26412,5,Noragami,,20
7294,4,Noragami,,20
2324,3,Noragami,,20
1067,2,Noragami,,20
1197,1,Noragami,,20
218688,10,Angel Beats!,,19
271015,9,Angel Beats!,,19
307493,8,Angel Beats!,,19
202316,7,Angel Beats!,,19
83049,6,Angel Beats!,,19
37949,5,Angel Beats!,,19
17196,4,Angel Beats!,,19
7110,3,Angel Beats!,,19
3329,2,Angel Beats!,,19
3039,1,Angel Beats!,,19
230053,10,Re:Zero kara Hajimeru Isekai Seikatsu,,22
329076,9,Re:Zero kara Hajimeru Isekai Seikatsu,,22
346008,8,Re:Zero kara Hajimeru Isekai Seikatsu,,22
172892,7,Re:Zero kara Hajimeru Isekai Seikatsu,,22
61316,6,Re:Zero kara Hajimeru Isekai Seikatsu,,22
26867,5,Re:Zero kara Hajimeru Isekai Seikatsu,,22
14569,4,Re:Zero kara Hajimeru Isekai Seikatsu,,22
6366,3,Re:Zero kara Hajimeru Isekai Seikatsu,,22
3613,2,Re:Zero kara Hajimeru Isekai Seikatsu,,22
4546,1,Re:Zero kara Hajimeru Isekai Seikatsu,,22
375782,10,Shigatsu wa Kimi no Uso,,23
320802,9,Shigatsu wa Kimi no Uso,,23
240139,8,Shigatsu wa Kimi no Uso,,23
114864,7,Shigatsu wa Kimi no Uso,,23
42928,6,Shigatsu wa Kimi no Uso,,23
19663,5,Shigatsu wa Kimi no Uso,,23
9499,4,Shigatsu wa Kimi no Uso,,23
3918,3,Shigatsu wa Kimi no Uso,,23
2172,2,Shigatsu wa Kimi no Uso,,23
3488,1,Shigatsu wa Kimi no Uso,,23
523706,10,Koe no Katachi,,21
405451,9,Koe no Katachi,,21
223782,8,Koe no Katachi,,21
89539,7,Koe no Katachi,,21
27863,6,Koe no Katachi,,21
10311,5,Koe no Katachi,,21
4408,4,Koe no Katachi,,21
1801,3,Koe no Katachi,,21
1006,2,Koe no Katachi,,21
2683,1,Koe no Katachi,,21
177188,10,Boku no Hero Academia 3rd Season,,25
300640,9,Boku no Hero Academia 3rd Season,,25
383025,8,Boku no Hero Academia 3rd Season,,25
220547,7,Boku no Hero Academia 3rd Season,,25
69725,6,Boku no Hero Academia 3rd Season,,25
25908,5,Boku no Hero Academia 3rd Season,,25
8208,4,Boku no Hero Academia 3rd Season,,25
3004,3,Boku no Hero Academia 3rd Season,,25
1447,2,Boku no Hero Academia 3rd Season,,25
2710,1,Boku no Hero Academia 3rd Season,,25
136360,10,Mirai Nikki (TV),,27
188592,9,Mirai Nikki (TV),,27
261610,8,Mirai Nikki (TV),,27
230150,7,Mirai Nikki (TV),,27
123123,6,Mirai Nikki (TV),,27
62195,5,Mirai Nikki (TV),,27
40094,4,Mirai Nikki (TV),,27
20241,3,Mirai Nikki (TV),,27
11758,2,Mirai Nikki (TV),,27
9350,1,Mirai Nikki (TV),,27
320444,10,Shingeki no Kyojin Season 3,,24
401475,9,Shingeki no Kyojin Season 3,,24
337734,8,Shingeki no Kyojin Season 3,,24
123146,7,Shingeki no Kyojin Season 3,,24
31177,6,Shingeki no Kyojin Season 3,,24
9830,5,Shingeki no Kyojin Season 3,,24
3935,4,Shingeki no Kyojin Season 3,,24
1514,3,Shingeki no Kyojin Season 3,,24
746,2,Shingeki no Kyojin Season 3,,24
2563,1,Shingeki no Kyojin Season 3,,24
416610,10,One Piece,151473,26
215019,9,One Piece,151473,26
175629,8,One Piece,151473,26
103255,7,One Piece,151473,26
42189,6,One Piece,151473,26
22511,5,One Piece,151473,26
9612,4,One Piece,151473,26
4431,3,One Piece,151473,26
3164,2,One Piece,151473,26
8618,1,One Piece,151473,26
137727,10,Nanatsu no Taizai,,29
223324,9,Nanatsu no Taizai,,29
339930,8,Nanatsu no Taizai,,29
256998,7,Nanatsu no Taizai,,29
103018,6,Nanatsu no Taizai,,29
48375,5,Nanatsu no Taizai,,29
23608,4,Nanatsu no Taizai,,29
11209,3,Nanatsu no Taizai,,29
6091,2,Nanatsu no Taizai,,29
6625,1,Nanatsu no Taizai,,29
127737,10,Akame ga Kill!,,28
186730,9,Akame ga Kill!,,28
286163,8,Akame ga Kill!,,28
254817,7,Akame ga Kill!,,28
127403,6,Akame ga Kill!,,28
64377,5,Akame ga Kill!,,28
38099,4,Akame ga Kill!,,28
16433,3,Akame ga Kill!,,28
8199,2,Akame ga Kill!,,28
5547,1,Akame ga Kill!,,28
237326,10,Boku dake ga Inai Machi,,30
327017,9,Boku dake ga Inai Machi,,30
314070,8,Boku dake ga Inai Machi,,30
165704,7,Boku dake ga Inai Machi,,30
57887,6,Boku dake ga Inai Machi,,30
21359,5,Boku dake ga Inai Machi,,30
10232,4,Boku dake ga Inai Machi,,30
4346,3,Boku dake ga Inai Machi,,30
1862,2,Boku dake ga Inai Machi,,30
2276,1,Boku dake ga Inai Machi,,30
96394,10,Sword Art Online II,,31
117987,9,Sword Art Online II,,31
203097,8,Sword Art Online II,,31
269618,7,Sword Art Online II,,31
191289,6,Sword Art Online II,,31
121218,5,Sword Art Online II,,31
78217,4,Sword Art Online II,,31
42205,3,Sword Art Online II,,31
25871,2,Sword Art Online II,,31
19733,1,Sword Art Online II,,31
89343,10,Ao no Exorcist,,32
151948,9,Ao no Exorcist,,32
287496,8,Ao no Exorcist,,32
291581,7,Ao no Exorcist,,32
123178,6,Ao no Exorcist,,32
50683,5,Ao no Exorcist,,32
16879,4,Ao no Exorcist,,32
5645,3,Ao no Exorcist,,32
2285,2,Ao no Exorcist,,32
1800,1,Ao no Exorcist,,32
527286,10,Shingeki no Kyojin Season 3 Part 2,,33
386310,9,Shingeki no Kyojin Season 3 Part 2,,33
185392,8,Shingeki no Kyojin Season 3 Part 2,,33
57688,7,Shingeki no Kyojin Season 3 Part 2,,33
14889,6,Shingeki no Kyojin Season 3 Part 2,,33
5308,5,Shingeki no Kyojin Season 3 Part 2,,33
2043,4,Shingeki no Kyojin Season 3 Part 2,,33
1027,3,Shingeki no Kyojin Season 3 Part 2,,33
738,2,Shingeki no Kyojin Season 3 Part 2,,33
7766,1,Shingeki no Kyojin Season 3 Part 2,,33
140538,10,Ansatsu Kyoushitsu,,34
227361,9,Ansatsu Kyoushitsu,,34
327094,8,Ansatsu Kyoushitsu,,34
187127,7,Ansatsu Kyoushitsu,,34
57648,6,Ansatsu Kyoushitsu,,34
22256,5,Ansatsu Kyoushitsu,,34
8040,4,Ansatsu Kyoushitsu,,34
2914,3,Ansatsu Kyoushitsu,,34
1382,2,Ansatsu Kyoushitsu,,34
1492,1,Ansatsu Kyoushitsu,,34
178416,10,Mob Psycho 100,,36
335381,9,Mob Psycho 100,,36
329065,8,Mob Psycho 100,,36
117924,7,Mob Psycho 100,,36
27122,6,Mob Psycho 100,,36
9248,5,Mob Psycho 100,,36
3283,4,Mob Psycho 100,,36
1232,3,Mob Psycho 100,,36
688,2,Mob Psycho 100,,36
1354,1,Mob Psycho 100,,36
161977,10,Kono Subarashii Sekai ni Shukufuku wo!,,37
267713,9,Kono Subarashii Sekai ni Shukufuku wo!,,37
351715,8,Kono Subarashii Sekai ni Shukufuku wo!,,37
183773,7,Kono Subarashii Sekai ni Shukufuku wo!,,37
58745,6,Kono Subarashii Sekai ni Shukufuku wo!,,37
22364,5,Kono Subarashii Sekai ni Shukufuku wo!,,37
9294,4,Kono Subarashii Sekai ni Shukufuku wo!,,37
3733,3,Kono Subarashii Sekai ni Shukufuku wo!,,37
2107,2,Kono Subarashii Sekai ni Shukufuku wo!,,37
2416,1,Kono Subarashii Sekai ni Shukufuku wo!,,37
215741,10,Haikyuu!!,,38
293208,9,Haikyuu!!,,38
304297,8,Haikyuu!!,,38
133697,7,Haikyuu!!,,38
35098,6,Haikyuu!!,,38
14100,5,Haikyuu!!,,38
4358,4,Haikyuu!!,,38
1747,3,Haikyuu!!,,38
1082,2,Haikyuu!!,,38
2310,1,Haikyuu!!,,38
265462,10,Jujutsu Kaisen (TV),62103,35
387768,9,Jujutsu Kaisen (TV),62103,35
280212,8,Jujutsu Kaisen (TV),62103,35
89892,7,Jujutsu Kaisen (TV),62103,35
21390,6,Jujutsu Kaisen (TV),62103,35
7848,5,Jujutsu Kaisen (TV),62103,35
2519,4,Jujutsu Kaisen (TV),62103,35
988,3,Jujutsu Kaisen (TV),62103,35
578,2,Jujutsu Kaisen (TV),62103,35
2023,1,Jujutsu Kaisen (TV),62103,35
222077,10,Yakusoku no Neverland,,40
357749,9,Yakusoku no Neverland,,40
307554,8,Yakusoku no Neverland,,40
110999,7,Yakusoku no Neverland,,40
28299,6,Yakusoku no Neverland,,40
9784,5,Yakusoku no Neverland,,40
3884,4,Yakusoku no Neverland,,40
1424,3,Yakusoku no Neverland,,40
726,2,Yakusoku no Neverland,,40
1578,1,Yakusoku no Neverland,,40
141166,10,Bleach,,39
163938,9,Bleach,,39
232369,8,Bleach,,39
207285,7,Bleach,,39
94345,6,Bleach,,39
47702,5,Bleach,,39
19205,4,Bleach,,39
7606,3,Bleach,,39
3495,2,Bleach,,39
3416,1,Bleach,,39
165275,10,Kiseijuu: Sei no Kakuritsu,,43
295819,9,Kiseijuu: Sei no Kakuritsu,,43
305957,8,Kiseijuu: Sei no Kakuritsu,,43
141796,7,Kiseijuu: Sei no Kakuritsu,,43
39795,6,Kiseijuu: Sei no Kakuritsu,,43
13904,5,Kiseijuu: Sei no Kakuritsu,,43
4906,4,Kiseijuu: Sei no Kakuritsu,,43
1625,3,Kiseijuu: Sei no Kakuritsu,,43
806,2,Kiseijuu: Sei no Kakuritsu,,43
1111,1,Kiseijuu: Sei no Kakuritsu,,43
145700,10,Fairy Tail,,44
145332,9,Fairy Tail,,44
192637,8,Fairy Tail,,44
185817,7,Fairy Tail,,44
104375,6,Fairy Tail,,44
64843,5,Fairy Tail,,44
34057,4,Fairy Tail,,44
16448,3,Fairy Tail,,44
9192,2,Fairy Tail,,44
8425,1,Fairy Tail,,44
390392,10,Sen to Chihiro no Kamikakushi,,42
314839,9,Sen to Chihiro no Kamikakushi,,42
232781,8,Sen to Chihiro no Kamikakushi,,42
99165,7,Sen to Chihiro no Kamikakushi,,42
29177,6,Sen to Chihiro no Kamikakushi,,42
10185,5,Sen to Chihiro no Kamikakushi,,42
3248,4,Sen to Chihiro no Kamikakushi,,42
1152,3,Sen to Chihiro no Kamikakushi,,42
659,2,Sen to Chihiro no Kamikakushi,,42
1461,1,Sen to Chihiro no Kamikakushi,,42
277433,10,Cowboy Bebop,,41
224242,9,Cowboy Bebop,,41
165228,8,Cowboy Bebop,,41
78064,7,Cowboy Bebop,,41
25657,6,Cowboy Bebop,,41
10906,5,Cowboy Bebop,,41
3935,4,Cowboy Bebop,,41
1644,3,Cowboy Bebop,,41
861,2,Cowboy Bebop,,41
1862,1,Cowboy Bebop,,41
118318,10,Tokyo Ghoul √A,9741,45
140222,9,Tokyo Ghoul √A,9741,45
205460,8,Tokyo Ghoul √A,9741,45
228755,7,Tokyo Ghoul √A,9741,45
145975,6,Tokyo Ghoul √A,9741,45
84732,5,Tokyo Ghoul √A,9741,45
61114,4,Tokyo Ghoul √A,9741,45
29827,3,Tokyo Ghoul √A,9741,45
17271,2,Tokyo Ghoul √A,9741,45
12974,1,Tokyo Ghoul √A,9741,45
424805,10,Code Geass: Hangyaku no Lelouch R2,,46
296026,9,Code Geass: Hangyaku no Lelouch R2,,46
176990,8,Code Geass: Hangyaku no Lelouch R2,,46
77196,7,Code Geass: Hangyaku no Lelouch R2,,46
26816,6,Code Geass: Hangyaku no Lelouch R2,,46
11454,5,Code Geass: Hangyaku no Lelouch R2,,46
6176,4,Code Geass: Hangyaku no Lelouch R2,,46
2924,3,Code Geass: Hangyaku no Lelouch R2,,46
1534,2,Code Geass: Hangyaku no Lelouch R2,,46
2729,1,Code Geass: Hangyaku no Lelouch R2,,46
121280,10,Kill la Kill,,47
197933,9,Kill la Kill,,47
247531,8,Kill la Kill,,47
157516,7,Kill la Kill,,47
61493,6,Kill la Kill,,47
26466,5,Kill la Kill,,47
13093,4,Kill la Kill,,47
5100,3,Kill la Kill,,47
2987,2,Kill la Kill,,47
2987,1,Kill la Kill,,47
127810,10,Death Parade,,49
225327,9,Death Parade,,49
274089,8,Death Parade,,49
151838,7,Death Parade,,49
49401,6,Death Parade,,49
18058,5,Death Parade,,49
6235,4,Death Parade,,49
1961,3,Death Parade,,49
917,2,Death Parade,,49
1047,1,Death Parade,,49
242456,10,Neon Genesis Evangelion,,48
217325,9,Neon Genesis Evangelion,,48
202298,8,Neon Genesis Evangelion,,48
117870,7,Neon Genesis Evangelion,,48
47932,6,Neon Genesis Evangelion,,48
21866,5,Neon Genesis Evangelion,,48
12166,4,Neon Genesis Evangelion,,48
5673,3,Neon Genesis Evangelion,,48
4135,2,Neon Genesis Evangelion,,48
4824,1,Neon Genesis Evangelion,,48
88480,10,Another,,50
143192,9,Another,,50
233477,8,Another,,50
214606,7,Another,,50
102001,6,Another,,50
46051,5,Another,,50
22582,4,Another,,50
10175,3,Another,,50
4996,2,Another,,50
3252,1,Another,,50
84518,10,Soul Eater,,51
147638,9,Soul Eater,,51
227269,8,Soul Eater,,51
179301,7,Soul Eater,,51
68303,6,Soul Eater,,51
28689,5,Soul Eater,,51
10225,4,Soul Eater,,51
3423,3,Soul Eater,,51
1642,2,Soul Eater,,51
1657,1,Soul Eater,,51
131160,10,Shokugeki no Souma,,52
224654,9,Shokugeki no Souma,,52
286912,8,Shokugeki no Souma,,52
156464,7,Shokugeki no Souma,,52
46010,6,Shokugeki no Souma,,52
17057,5,Shokugeki no Souma,,52
6277,4,Shokugeki no Souma,,52
2503,3,Shokugeki no Souma,,52
1448,2,Shokugeki no Souma,,52
1999,1,Shokugeki no Souma,,52
117774,10,Psycho-Pass,,54
209272,9,Psycho-Pass,,54
209633,8,Psycho-Pass,,54
100717,7,Psycho-Pass,,54
32488,6,Psycho-Pass,,54
13629,5,Psycho-Pass,,54
5035,4,Psycho-Pass,,54
1787,3,Psycho-Pass,,54
819,2,Psycho-Pass,,54
1263,1,Psycho-Pass,,54
247394,10,Tengen Toppa Gurren Lagann,,55
221530,9,Tengen Toppa Gurren Lagann,,55
173054,8,Tengen Toppa Gurren Lagann,,55
89326,7,Tengen Toppa Gurren Lagann,,55
33015,6,Tengen Toppa Gurren Lagann,,55
15803,5,Tengen Toppa Gurren Lagann,,55
6672,4,Tengen Toppa Gurren Lagann,,55
2765,3,Tengen Toppa Gurren Lagann,,55
1591,2,Tengen Toppa Gurren Lagann,,55
2365,1,Tengen Toppa Gurren Lagann,,55
200529,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
241525,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
224114,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
120203,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
45591,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
19425,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
8845,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
3701,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
1851,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
2319,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
243486,10,Violet Evergarden,,56
219565,9,Violet Evergarden,,56
168974,8,Violet Evergarden,,56
78266,7,Violet Evergarden,,56
30743,6,Violet Evergarden,,56
13797,5,Violet Evergarden,,56
6025,4,Violet Evergarden,,56
2236,3,Violet Evergarden,,56
1080,2,Violet Evergarden,,56
1867,1,Violet Evergarden,,56
376611,10,Shingeki no Kyojin: The Final Season,,53
291048,9,Shingeki no Kyojin: The Final Season,,53
159581,8,Shingeki no Kyojin: The Final Season,,53
60834,7,Shingeki no Kyojin: The Final Season,,53
20125,6,Shingeki no Kyojin: The Final Season,,53
7772,5,Shingeki no Kyojin: The Final Season,,53
4067,4,Shingeki no Kyojin: The Final Season,,53
1808,3,Shingeki no Kyojin: The Final Season,,53
1490,2,Shingeki no Kyojin: The Final Season,,53
14397,1,Shingeki no Kyojin: The Final Season,,53
108188,10,Elfen Lied,22023,59
136255,9,Elfen Lied,22023,59
190528,8,Elfen Lied,22023,59
173849,7,Elfen Lied,22023,59
88970,6,Elfen Lied,22023,59
42565,5,Elfen Lied,22023,59
25186,4,Elfen Lied,22023,59
12795,3,Elfen Lied,22023,59
8383,2,Elfen Lied,22023,59
6321,1,Elfen Lied,22023,59
116855,10,Boku no Hero Academia 4th Season,,58
192794,9,Boku no Hero Academia 4th Season,,58
268085,8,Boku no Hero Academia 4th Season,,58
168048,7,Boku no Hero Academia 4th Season,,58
61529,6,Boku no Hero Academia 4th Season,,58
24508,5,Boku no Hero Academia 4th Season,,58
9452,4,Boku no Hero Academia 4th Season,,58
3453,3,Boku no Hero Academia 4th Season,,58
1610,2,Boku no Hero Academia 4th Season,,58
2269,1,Boku no Hero Academia 4th Season,,58
166979,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
247953,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
250011,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
124647,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
43995,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
19672,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
8751,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
3768,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
2037,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
2439,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,60
113897,10,Charlotte,,62
154667,9,Charlotte,,62
230873,8,Charlotte,,62
183644,7,Charlotte,,62
79563,6,Charlotte,,62
34991,5,Charlotte,,62
16730,4,Charlotte,,62
7794,3,Charlotte,,62
3266,2,Charlotte,,62
2229,1,Charlotte,,62
135888,10,Fullmetal Alchemist,24137,64
194867,9,Fullmetal Alchemist,24137,64
240321,8,Fullmetal Alchemist,24137,64
156101,7,Fullmetal Alchemist,24137,64
52542,6,Fullmetal Alchemist,24137,64
19202,5,Fullmetal Alchemist,24137,64
6982,4,Fullmetal Alchemist,24137,64
2112,3,Fullmetal Alchemist,24137,64
1153,2,Fullmetal Alchemist,24137,64
1506,1,Fullmetal Alchemist,24137,64
130545,10,Dr. Stone,,61
229510,9,Dr. Stone,,61
273153,8,Dr. Stone,,61
127312,7,Dr. Stone,,61
34540,6,Dr. Stone,,61
13355,5,Dr. Stone,,61
5358,4,Dr. Stone,,61
2002,3,Dr. Stone,,61
1044,2,Dr. Stone,,61
1219,1,Dr. Stone,,61
107720,10,Darling in the FranXX,,63
113388,9,Darling in the FranXX,,63
173909,8,Darling in the FranXX,,63
188905,7,Darling in the FranXX,,63
112468,6,Darling in the FranXX,,63
58387,5,Darling in the FranXX,,63
37287,4,Darling in the FranXX,,63
18398,3,Darling in the FranXX,,63
10751,2,Darling in the FranXX,,63
11225,1,Darling in the FranXX,,63
67091,10,One Punch Man 2nd Season,,65
108640,9,One Punch Man 2nd Season,,65
211178,8,One Punch Man 2nd Season,,65
226824,7,One Punch Man 2nd Season,,65
101325,6,One Punch Man 2nd Season,,65
37586,5,One Punch Man 2nd Season,,65
17609,4,One Punch Man 2nd Season,,65
5822,3,One Punch Man 2nd Season,,65
2238,2,One Punch Man 2nd Season,,65
2118,1,One Punch Man 2nd Season,,65
74290,10,Highschool of the Dead,,67
97472,9,Highschool of the Dead,,67
177417,8,Highschool of the Dead,,67
219407,7,Highschool of the Dead,,67
129695,6,Highschool of the Dead,,67
66481,5,Highschool of the Dead,,67
34597,4,Highschool of the Dead,,67
16802,3,Highschool of the Dead,,67
10090,2,Highschool of the Dead,,67
6817,1,Highschool of the Dead,,67
130369,10,Fate/Zero,,68
217422,9,Fate/Zero,,68
232279,8,Fate/Zero,,68
113924,7,Fate/Zero,,68
34413,6,Fate/Zero,,68
12852,5,Fate/Zero,,68
4736,4,Fate/Zero,,68
1719,3,Fate/Zero,,68
900,2,Fate/Zero,,68
1612,1,Fate/Zero,,68
69657,10,Hataraku Maou-sama!,,69
150547,9,Hataraku Maou-sama!,,69
278539,8,Hataraku Maou-sama!,,69
208731,7,Hataraku Maou-sama!,,69
