Votes,Score,English_Name,Favourites_count,Popularity_ranking
212394,8,Tokyo Ghoul √A,9972,44
237846,7,Tokyo Ghoul √A,9972,44
151731,6,Tokyo Ghoul √A,9972,44
87644,5,Tokyo Ghoul √A,9972,44
63116,4,Tokyo Ghoul √A,9972,44
30909,3,Tokyo Ghoul √A,9972,44
17859,2,Tokyo Ghoul √A,9972,44
13477,1,Tokyo Ghoul √A,9972,44
438850,10,Code Geass: Hangyaku no Lelouch R2,,47
306227,9,Code Geass: Hangyaku no Lelouch R2,,47
183206,8,Code Geass: Hangyaku no Lelouch R2,,47
79859,7,Code Geass: Hangyaku no Lelouch R2,,47
27756,6,Code Geass: Hangyaku no Lelouch R2,,47
11794,5,Code Geass: Hangyaku no Lelouch R2,,47
6375,4,Code Geass: Hangyaku no Lelouch R2,,47
3025,3,Code Geass: Hangyaku no Lelouch R2,,47
1607,2,Code Geass: Hangyaku no Lelouch R2,,47
2871,1,Code Geass: Hangyaku no Lelouch R2,,47
124081,10,Kill la Kill,34818,49
202501,9,Kill la Kill,34818,49
255148,8,Kill la Kill,34818,49
163057,7,Kill la Kill,34818,49
63700,6,Kill la Kill,34818,49
27465,5,Kill la Kill,34818,49
13612,4,Kill la Kill,34818,49
5241,3,Kill la Kill,34818,49
3113,2,Kill la Kill,34818,49
3064,1,Kill la Kill,34818,49
131725,10,Death Parade,,48
232192,9,Death Parade,,48
284926,8,Death Parade,,48
158247,7,Death Parade,,48
51488,6,Death Parade,,48
18848,5,Death Parade,,48
6508,4,Death Parade,,48
2081,3,Death Parade,,48
963,2,Death Parade,,48
1081,1,Death Parade,,48
254503,10,Neon Genesis Evangelion,90042,50
227576,9,Neon Genesis Evangelion,90042,50
212443,8,Neon Genesis Evangelion,90042,50
123448,7,Neon Genesis Evangelion,90042,50
50173,6,Neon Genesis Evangelion,90042,50
22874,5,Neon Genesis Evangelion,90042,50
12726,4,Neon Genesis Evangelion,90042,50
5877,3,Neon Genesis Evangelion,90042,50
4309,2,Neon Genesis Evangelion,90042,50
5070,1,Neon Genesis Evangelion,90042,50
90842,10,Another,,52
146482,9,Another,,52
240241,8,Another,,52
222327,7,Another,,52
105807,6,Another,,52
47793,5,Another,,52
23499,4,Another,,52
10524,3,Another,,52
5196,2,Another,,52
3363,1,Another,,52
86706,10,Soul Eater,,54
150839,9,Soul Eater,,54
233362,8,Soul Eater,,54
184322,7,Soul Eater,,54
69998,6,Soul Eater,,54
29464,5,Soul Eater,,54
10406,4,Soul Eater,,54
3521,3,Soul Eater,,54
1683,2,Soul Eater,,54
1714,1,Soul Eater,,54
134332,10,Shokugeki no Souma,,53
229868,9,Shokugeki no Souma,,53
297910,8,Shokugeki no Souma,,53
163900,7,Shokugeki no Souma,,53
48391,6,Shokugeki no Souma,,53
18025,5,Shokugeki no Souma,,53
6639,4,Shokugeki no Souma,,53
2666,3,Shokugeki no Souma,,53
1522,2,Shokugeki no Souma,,53
2123,1,Shokugeki no Souma,,53
120311,10,Psycho-Pass,,55
214081,9,Psycho-Pass,,55
215633,8,Psycho-Pass,,55
103974,7,Psycho-Pass,,55
33517,6,Psycho-Pass,,55
14090,5,Psycho-Pass,,55
5215,4,Psycho-Pass,,55
1833,3,Psycho-Pass,,55
837,2,Psycho-Pass,,55
1296,1,Psycho-Pass,,55
253194,10,Tengen Toppa Gurren Lagann,,59
227154,9,Tengen Toppa Gurren Lagann,,59
177878,8,Tengen Toppa Gurren Lagann,,59
92001,7,Tengen Toppa Gurren Lagann,,59
34064,6,Tengen Toppa Gurren Lagann,,59
16317,5,Tengen Toppa Gurren Lagann,,59
6884,4,Tengen Toppa Gurren Lagann,,59
2871,3,Tengen Toppa Gurren Lagann,,59
1650,2,Tengen Toppa Gurren Lagann,,59
2421,1,Tengen Toppa Gurren Lagann,,59
204777,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
247876,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
232488,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
125418,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
47809,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
20328,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
9313,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
3874,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
1960,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
2430,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,56
259063,10,Violet Evergarden,,51
232648,9,Violet Evergarden,,51
179165,8,Violet Evergarden,,51
82720,7,Violet Evergarden,,51
32355,6,Violet Evergarden,,51
14528,5,Violet Evergarden,,51
6325,4,Violet Evergarden,,51
2339,3,Violet Evergarden,,51
1147,2,Violet Evergarden,,51
1975,1,Violet Evergarden,,51
405181,10,Shingeki no Kyojin: The Final Season,,46
324484,9,Shingeki no Kyojin: The Final Season,,46
183790,8,Shingeki no Kyojin: The Final Season,,46
70326,7,Shingeki no Kyojin: The Final Season,,46
23211,6,Shingeki no Kyojin: The Final Season,,46
8854,5,Shingeki no Kyojin: The Final Season,,46
4651,4,Shingeki no Kyojin: The Final Season,,46
2083,3,Shingeki no Kyojin: The Final Season,,46
1661,2,Shingeki no Kyojin: The Final Season,,46
16083,1,Shingeki no Kyojin: The Final Season,,46
109897,10,Elfen Lied,22484,66
138287,9,Elfen Lied,22484,66
194261,8,Elfen Lied,22484,66
178333,7,Elfen Lied,22484,66
91401,6,Elfen Lied,22484,66
43864,5,Elfen Lied,22484,66
25954,4,Elfen Lied,22484,66
13131,3,Elfen Lied,22484,66
8630,2,Elfen Lied,22484,66
6534,1,Elfen Lied,22484,66
122050,10,Boku no Hero Academia 4th Season,,58
201176,9,Boku no Hero Academia 4th Season,,58
283953,8,Boku no Hero Academia 4th Season,,58
181131,7,Boku no Hero Academia 4th Season,,58
67102,6,Boku no Hero Academia 4th Season,,58
26985,5,Boku no Hero Academia 4th Season,,58
10355,4,Boku no Hero Academia 4th Season,,58
3811,3,Boku no Hero Academia 4th Season,,58
1821,2,Boku no Hero Academia 4th Season,,58
2481,1,Boku no Hero Academia 4th Season,,58
176435,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
261178,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
266660,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
134535,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
47942,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
21626,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
9657,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
4151,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
2259,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
2679,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,57
118204,10,Charlotte,,64
160733,9,Charlotte,,64
240996,8,Charlotte,,64
192239,7,Charlotte,,64
83321,6,Charlotte,,64
36583,5,Charlotte,,64
17361,4,Charlotte,,64
8096,3,Charlotte,,64
3406,2,Charlotte,,64
2329,1,Charlotte,,64
138417,10,Fullmetal Alchemist,24549,70
198240,9,Fullmetal Alchemist,24549,70
245541,8,Fullmetal Alchemist,24549,70
159841,7,Fullmetal Alchemist,24549,70
53939,6,Fullmetal Alchemist,24549,70
19664,5,Fullmetal Alchemist,24549,70
7172,4,Fullmetal Alchemist,24549,70
2163,3,Fullmetal Alchemist,24549,70
1175,2,Fullmetal Alchemist,24549,70
1571,1,Fullmetal Alchemist,24549,70
137786,10,Dr. Stone,23601,60
241578,9,Dr. Stone,23601,60
290067,8,Dr. Stone,23601,60
135744,7,Dr. Stone,23601,60
36974,6,Dr. Stone,23601,60
14226,5,Dr. Stone,23601,60
5717,4,Dr. Stone,23601,60
2145,3,Dr. Stone,23601,60
1098,2,Dr. Stone,23601,60
1279,1,Dr. Stone,23601,60
112929,10,Darling in the FranXX,,61
118172,9,Darling in the FranXX,,61
181882,8,Darling in the FranXX,,61
199177,7,Darling in the FranXX,,61
119112,6,Darling in the FranXX,,61
62379,5,Darling in the FranXX,,61
39787,4,Darling in the FranXX,,61
19768,3,Darling in the FranXX,,61
11617,2,Darling in the FranXX,,61
12250,1,Darling in the FranXX,,61
72945,10,One Punch Man 2nd Season,,62
117416,9,One Punch Man 2nd Season,,62
226903,8,One Punch Man 2nd Season,,62
241841,7,One Punch Man 2nd Season,,62
106952,6,One Punch Man 2nd Season,,62
39317,5,One Punch Man 2nd Season,,62
18459,4,One Punch Man 2nd Season,,62
6141,3,One Punch Man 2nd Season,,62
2328,2,One Punch Man 2nd Season,,62
2222,1,One Punch Man 2nd Season,,62
76322,10,Highschool of the Dead,9280,69
99423,9,Highschool of the Dead,9280,69
181957,8,Highschool of the Dead,9280,69
226484,7,Highschool of the Dead,9280,69
134316,6,Highschool of the Dead,9280,69
68629,5,Highschool of the Dead,9280,69
35906,4,Highschool of the Dead,9280,69
17417,3,Highschool of the Dead,9280,69
10473,2,Highschool of the Dead,9280,69
7065,1,Highschool of the Dead,9280,69
133779,10,Fate/Zero,,68
223488,9,Fate/Zero,,68
241316,8,Fate/Zero,,68
118915,7,Fate/Zero,,68
35948,6,Fate/Zero,,68
