Votes,Score,English_Name,Favourites_count,Popularity_ranking
58875,5,Naruto,70009,8
19137,4,Naruto,70009,8
7493,3,Naruto,70009,8
4362,2,Naruto,70009,8
7042,1,Naruto,70009,8
662430,10,Kimi no Na wa.,,11
468601,9,Kimi no Na wa.,,11
303154,8,Kimi no Na wa.,,11
135818,7,Kimi no Na wa.,,11
47428,6,Kimi no Na wa.,,11
19696,5,Kimi no Na wa.,,11
8070,4,Kimi no Na wa.,,11
3261,3,Kimi no Na wa.,,11
1674,2,Kimi no Na wa.,,11
4938,1,Kimi no Na wa.,,11
630196,10,Hunter x Hunter (2011),,10
447119,9,Hunter x Hunter (2011),,10
252525,8,Hunter x Hunter (2011),,10
100219,7,Hunter x Hunter (2011),,10
29234,6,Hunter x Hunter (2011),,10
12404,5,Hunter x Hunter (2011),,10
4582,4,Hunter x Hunter (2011),,10
1920,3,Hunter x Hunter (2011),,10
1455,2,Hunter x Hunter (2011),,10
5870,1,Hunter x Hunter (2011),,10
420245,10,Kimetsu no Yaiba,,9
527672,9,Kimetsu no Yaiba,,9
462951,8,Kimetsu no Yaiba,,9
193347,7,Kimetsu no Yaiba,,9
55006,6,Kimetsu no Yaiba,,9
22613,5,Kimetsu no Yaiba,,9
7597,4,Kimetsu no Yaiba,,9
3034,3,Kimetsu no Yaiba,,9
1600,2,Kimetsu no Yaiba,,9
4836,1,Kimetsu no Yaiba,,9
576613,10,Steins;Gate,,13
346513,9,Steins;Gate,,13
179568,8,Steins;Gate,,13
74101,7,Steins;Gate,,13
27487,6,Steins;Gate,,13
14472,5,Steins;Gate,,13
6908,4,Steins;Gate,,13
3173,3,Steins;Gate,,13
2453,2,Steins;Gate,,13
7630,1,Steins;Gate,,13
382653,10,Shingeki no Kyojin Season 2,,12
473686,9,Shingeki no Kyojin Season 2,,12
462658,8,Shingeki no Kyojin Season 2,,12
196309,7,Shingeki no Kyojin Season 2,,12
53564,6,Shingeki no Kyojin Season 2,,12
17395,5,Shingeki no Kyojin Season 2,,12
6881,4,Shingeki no Kyojin Season 2,,12
2325,3,Shingeki no Kyojin Season 2,,12
1215,2,Shingeki no Kyojin Season 2,,12
3249,1,Shingeki no Kyojin Season 2,,12
226350,10,Boku no Hero Academia 2nd Season,,14
399144,9,Boku no Hero Academia 2nd Season,,14
501345,8,Boku no Hero Academia 2nd Season,,14
273846,7,Boku no Hero Academia 2nd Season,,14
82420,6,Boku no Hero Academia 2nd Season,,14
29573,5,Boku no Hero Academia 2nd Season,,14
8597,4,Boku no Hero Academia 2nd Season,,14
3382,3,Boku no Hero Academia 2nd Season,,14
1701,2,Boku no Hero Academia 2nd Season,,14
3493,1,Boku no Hero Academia 2nd Season,,14
261499,10,No Game No Life,,15
335015,9,No Game No Life,,15
386515,8,No Game No Life,,15
243482,7,No Game No Life,,15
94183,6,No Game No Life,,15
41387,5,No Game No Life,,15
20267,4,No Game No Life,,15
8917,3,No Game No Life,,15
4809,2,No Game No Life,,15
5176,1,No Game No Life,,15
371058,10,Naruto: Shippuuden,,16
303881,9,Naruto: Shippuuden,,16
331791,8,Naruto: Shippuuden,,16
235099,7,Naruto: Shippuuden,,16
98971,6,Naruto: Shippuuden,,16
46109,5,Naruto: Shippuuden,,16
20347,4,Naruto: Shippuuden,,16
8445,3,Naruto: Shippuuden,,16
4364,2,Naruto: Shippuuden,,16
5893,1,Naruto: Shippuuden,,16
399701,10,Code Geass: Hangyaku no Lelouch,,17
388758,9,Code Geass: Hangyaku no Lelouch,,17
271854,8,Code Geass: Hangyaku no Lelouch,,17
117616,7,Code Geass: Hangyaku no Lelouch,,17
39898,6,Code Geass: Hangyaku no Lelouch,,17
18207,5,Code Geass: Hangyaku no Lelouch,,17
8859,4,Code Geass: Hangyaku no Lelouch,,17
3868,3,Code Geass: Hangyaku no Lelouch,,17
2091,2,Code Geass: Hangyaku no Lelouch,,17
3369,1,Code Geass: Hangyaku no Lelouch,,17
216455,10,Toradora!,,18
303175,9,Toradora!,,18
349862,8,Toradora!,,18
219962,7,Toradora!,,18
85433,6,Toradora!,,18
38482,5,Toradora!,,18
17101,4,Toradora!,,18
7107,3,Toradora!,,18
4074,2,Toradora!,,18
4776,1,Toradora!,,18
138278,10,Noragami,,22
242476,9,Noragami,,22
393259,8,Noragami,,22
260036,7,Noragami,,22
78950,6,Noragami,,22
27797,5,Noragami,,22
7682,4,Noragami,,22
2450,3,Noragami,,22
1120,2,Noragami,,22
1272,1,Noragami,,22
223250,10,Angel Beats!,,24
277673,9,Angel Beats!,,24
317982,8,Angel Beats!,,24
210525,7,Angel Beats!,,24
86585,6,Angel Beats!,,24
39645,5,Angel Beats!,,24
18021,4,Angel Beats!,,24
7437,3,Angel Beats!,,24
3498,2,Angel Beats!,,24
3186,1,Angel Beats!,,24
238594,10,Re:Zero kara Hajimeru Isekai Seikatsu,,23
342518,9,Re:Zero kara Hajimeru Isekai Seikatsu,,23
363824,8,Re:Zero kara Hajimeru Isekai Seikatsu,,23
182412,7,Re:Zero kara Hajimeru Isekai Seikatsu,,23
64872,6,Re:Zero kara Hajimeru Isekai Seikatsu,,23
28360,5,Re:Zero kara Hajimeru Isekai Seikatsu,,23
15300,4,Re:Zero kara Hajimeru Isekai Seikatsu,,23
6746,3,Re:Zero kara Hajimeru Isekai Seikatsu,,23
3802,2,Re:Zero kara Hajimeru Isekai Seikatsu,,23
4786,1,Re:Zero kara Hajimeru Isekai Seikatsu,,23
392974,10,Shigatsu wa Kimi no Uso,,21
336900,9,Shigatsu wa Kimi no Uso,,21
254648,8,Shigatsu wa Kimi no Uso,,21
122396,7,Shigatsu wa Kimi no Uso,,21
45750,6,Shigatsu wa Kimi no Uso,,21
20933,5,Shigatsu wa Kimi no Uso,,21
10151,4,Shigatsu wa Kimi no Uso,,21
4214,3,Shigatsu wa Kimi no Uso,,21
2351,2,Shigatsu wa Kimi no Uso,,21
3701,1,Shigatsu wa Kimi no Uso,,21
555640,10,Koe no Katachi,,19
432519,9,Koe no Katachi,,19
240945,8,Koe no Katachi,,19
96763,7,Koe no Katachi,,19
30066,6,Koe no Katachi,,19
11210,5,Koe no Katachi,,19
4778,4,Koe no Katachi,,19
1962,3,Koe no Katachi,,19
1103,2,Koe no Katachi,,19
2828,1,Koe no Katachi,,19
182953,10,Boku no Hero Academia 3rd Season,,25
311066,9,Boku no Hero Academia 3rd Season,,25
405395,8,Boku no Hero Academia 3rd Season,,25
238360,7,Boku no Hero Academia 3rd Season,,25
76533,6,Boku no Hero Academia 3rd Season,,25
28812,5,Boku no Hero Academia 3rd Season,,25
9188,4,Boku no Hero Academia 3rd Season,,25
3392,3,Boku no Hero Academia 3rd Season,,25
1632,2,Boku no Hero Academia 3rd Season,,25
3004,1,Boku no Hero Academia 3rd Season,,25
139071,10,Mirai Nikki (TV),,31
192255,9,Mirai Nikki (TV),,31
269259,8,Mirai Nikki (TV),,31
239138,7,Mirai Nikki (TV),,31
128478,6,Mirai Nikki (TV),,31
65005,5,Mirai Nikki (TV),,31
41890,4,Mirai Nikki (TV),,31
21159,3,Mirai Nikki (TV),,31
12253,2,Mirai Nikki (TV),,31
9921,1,Mirai Nikki (TV),,31
350709,10,Shingeki no Kyojin Season 3,,20
435478,9,Shingeki no Kyojin Season 3,,20
368245,8,Shingeki no Kyojin Season 3,,20
134713,7,Shingeki no Kyojin Season 3,,20
34141,6,Shingeki no Kyojin Season 3,,20
10851,5,Shingeki no Kyojin Season 3,,20
4350,4,Shingeki no Kyojin Season 3,,20
1687,3,Shingeki no Kyojin Season 3,,20
832,2,Shingeki no Kyojin Season 3,,20
2945,1,Shingeki no Kyojin Season 3,,20
458003,10,One Piece,167238,26
228760,9,One Piece,167238,26
184833,8,One Piece,167238,26
108385,7,One Piece,167238,26
44142,6,One Piece,167238,26
23511,5,One Piece,167238,26
10076,4,One Piece,167238,26
4641,3,One Piece,167238,26
3359,2,One Piece,167238,26
9453,1,One Piece,167238,26
141420,10,Nanatsu no Taizai,,30
228676,9,Nanatsu no Taizai,,30
353169,8,Nanatsu no Taizai,,30
271934,7,Nanatsu no Taizai,,30
110195,6,Nanatsu no Taizai,,30
52182,5,Nanatsu no Taizai,,30
25642,4,Nanatsu no Taizai,,30
12181,3,Nanatsu no Taizai,,30
6550,2,Nanatsu no Taizai,,30
7251,1,Nanatsu no Taizai,,30
133457,10,Akame ga Kill!,26213,29
194498,9,Akame ga Kill!,26213,29
299626,8,Akame ga Kill!,26213,29
268687,7,Akame ga Kill!,26213,29
133885,6,Akame ga Kill!,26213,29
67564,5,Akame ga Kill!,26213,29
39924,4,Akame ga Kill!,26213,29
17268,3,Akame ga Kill!,26213,29
8615,2,Akame ga Kill!,26213,29
5867,1,Akame ga Kill!,26213,29
247779,10,Boku dake ga Inai Machi,,32
342682,9,Boku dake ga Inai Machi,,32
332457,8,Boku dake ga Inai Machi,,32
174961,7,Boku dake ga Inai Machi,,32
61022,6,Boku dake ga Inai Machi,,32
22441,5,Boku dake ga Inai Machi,,32
10777,4,Boku dake ga Inai Machi,,32
4562,3,Boku dake ga Inai Machi,,32
1970,2,Boku dake ga Inai Machi,,32
2394,1,Boku dake ga Inai Machi,,32
99499,10,Sword Art Online II,,33
121461,9,Sword Art Online II,,33
210181,8,Sword Art Online II,,33
281155,7,Sword Art Online II,,33
199845,6,Sword Art Online II,,33
126641,5,Sword Art Online II,,33
81290,4,Sword Art Online II,,33
43822,3,Sword Art Online II,,33
26810,2,Sword Art Online II,,33
20437,1,Sword Art Online II,,33
91586,10,Ao no Exorcist,,34
155483,9,Ao no Exorcist,,34
296883,8,Ao no Exorcist,,34
303949,7,Ao no Exorcist,,34
128896,6,Ao no Exorcist,,34
53201,5,Ao no Exorcist,,34
17740,4,Ao no Exorcist,,34
5942,3,Ao no Exorcist,,34
2417,2,Ao no Exorcist,,34
1907,1,Ao no Exorcist,,34
575491,10,Shingeki no Kyojin Season 3 Part 2,,28
421954,9,Shingeki no Kyojin Season 3 Part 2,,28
205756,8,Shingeki no Kyojin Season 3 Part 2,,28
64711,7,Shingeki no Kyojin Season 3 Part 2,,28
16743,6,Shingeki no Kyojin Season 3 Part 2,,28
6039,5,Shingeki no Kyojin Season 3 Part 2,,28
2360,4,Shingeki no Kyojin Season 3 Part 2,,28
1196,3,Shingeki no Kyojin Season 3 Part 2,,28
857,2,Shingeki no Kyojin Season 3 Part 2,,28
10330,1,Shingeki no Kyojin Season 3 Part 2,,28
148708,10,Ansatsu Kyoushitsu,,35
239154,9,Ansatsu Kyoushitsu,,35
346316,8,Ansatsu Kyoushitsu,,35
199519,7,Ansatsu Kyoushitsu,,35
61620,6,Ansatsu Kyoushitsu,,35
23741,5,Ansatsu Kyoushitsu,,35
8592,4,Ansatsu Kyoushitsu,,35
3134,3,Ansatsu Kyoushitsu,,35
1496,2,Ansatsu Kyoushitsu,,35
1588,1,Ansatsu Kyoushitsu,,35
191023,10,Mob Psycho 100,38857,36
355309,9,Mob Psycho 100,38857,36
350112,8,Mob Psycho 100,38857,36
125200,7,Mob Psycho 100,38857,36
28792,6,Mob Psycho 100,38857,36
9785,5,Mob Psycho 100,38857,36
3478,4,Mob Psycho 100,38857,36
1317,3,Mob Psycho 100,38857,36
727,2,Mob Psycho 100,38857,36
1423,1,Mob Psycho 100,38857,36
169970,10,Kono Subarashii Sekai ni Shukufuku wo!,,37
279286,9,Kono Subarashii Sekai ni Shukufuku wo!,,37
369429,8,Kono Subarashii Sekai ni Shukufuku wo!,,37
193966,7,Kono Subarashii Sekai ni Shukufuku wo!,,37
62222,6,Kono Subarashii Sekai ni Shukufuku wo!,,37
23908,5,Kono Subarashii Sekai ni Shukufuku wo!,,37
10053,4,Kono Subarashii Sekai ni Shukufuku wo!,,37
4020,3,Kono Subarashii Sekai ni Shukufuku wo!,,37
2298,2,Kono Subarashii Sekai ni Shukufuku wo!,,37
2664,1,Kono Subarashii Sekai ni Shukufuku wo!,,37
228201,10,Haikyuu!!,,38
308430,9,Haikyuu!!,,38
323354,8,Haikyuu!!,,38
142905,7,Haikyuu!!,,38
37667,6,Haikyuu!!,,38
15298,5,Haikyuu!!,,38
4802,4,Haikyuu!!,,38
1959,3,Haikyuu!!,,38
1175,2,Haikyuu!!,,38
2506,1,Haikyuu!!,,38
298178,10,Jujutsu Kaisen (TV),,27
438487,9,Jujutsu Kaisen (TV),,27
327448,8,Jujutsu Kaisen (TV),,27
108157,7,Jujutsu Kaisen (TV),,27
25796,6,Jujutsu Kaisen (TV),,27
9475,5,Jujutsu Kaisen (TV),,27
3000,4,Jujutsu Kaisen (TV),,27
1224,3,Jujutsu Kaisen (TV),,27
683,2,Jujutsu Kaisen (TV),,27
2301,1,Jujutsu Kaisen (TV),,27
232633,10,Yakusoku no Neverland,,39
377170,9,Yakusoku no Neverland,,39
330033,8,Yakusoku no Neverland,,39
121268,7,Yakusoku no Neverland,,39
31518,6,Yakusoku no Neverland,,39
10954,5,Yakusoku no Neverland,,39
4408,4,Yakusoku no Neverland,,39
1611,3,Yakusoku no Neverland,,39
837,2,Yakusoku no Neverland,,39
1714,1,Yakusoku no Neverland,,39
151770,10,Bleach,,40
174404,9,Bleach,,40
245322,8,Bleach,,40
216012,7,Bleach,,40
97394,6,Bleach,,40
48921,5,Bleach,,40
19700,4,Bleach,,40
7773,3,Bleach,,40
3592,2,Bleach,,40
3531,1,Bleach,,40
172572,10,Kiseijuu: Sei no Kakuritsu,,41
308960,9,Kiseijuu: Sei no Kakuritsu,,41
322786,8,Kiseijuu: Sei no Kakuritsu,,41
150432,7,Kiseijuu: Sei no Kakuritsu,,41
42132,6,Kiseijuu: Sei no Kakuritsu,,41
14825,5,Kiseijuu: Sei no Kakuritsu,,41
5233,4,Kiseijuu: Sei no Kakuritsu,,41
1723,3,Kiseijuu: Sei no Kakuritsu,,41
885,2,Kiseijuu: Sei no Kakuritsu,,41
1165,1,Kiseijuu: Sei no Kakuritsu,,41
149075,10,Fairy Tail,,46
148571,9,Fairy Tail,,46
198700,8,Fairy Tail,,46
192685,7,Fairy Tail,,46
108277,6,Fairy Tail,,46
67249,5,Fairy Tail,,46
35131,4,Fairy Tail,,46
16989,3,Fairy Tail,,46
9528,2,Fairy Tail,,46
8702,1,Fairy Tail,,46
407352,10,Sen to Chihiro no Kamikakushi,,43
329896,9,Sen to Chihiro no Kamikakushi,,43
245473,8,Sen to Chihiro no Kamikakushi,,43
105129,7,Sen to Chihiro no Kamikakushi,,43
30942,6,Sen to Chihiro no Kamikakushi,,43
10803,5,Sen to Chihiro no Kamikakushi,,43
3498,4,Sen to Chihiro no Kamikakushi,,43
1234,3,Sen to Chihiro no Kamikakushi,,43
710,2,Sen to Chihiro no Kamikakushi,,43
1519,1,Sen to Chihiro no Kamikakushi,,43
291149,10,Cowboy Bebop,,42
236597,9,Cowboy Bebop,,42
175498,8,Cowboy Bebop,,42
83134,7,Cowboy Bebop,,42
27378,6,Cowboy Bebop,,42
11634,5,Cowboy Bebop,,42
4188,4,Cowboy Bebop,,42
1719,3,Cowboy Bebop,,42
895,2,Cowboy Bebop,,42
1949,1,Cowboy Bebop,,42
122402,10,Tokyo Ghoul √A,10008,45
145314,9,Tokyo Ghoul √A,10008,45
213695,8,Tokyo Ghoul √A,10008,45
239541,7,Tokyo Ghoul √A,10008,45
152740,6,Tokyo Ghoul √A,10008,45
88158,5,Tokyo Ghoul √A,10008,45
63518,4,Tokyo Ghoul √A,10008,45
31137,3,Tokyo Ghoul √A,10008,45
17981,2,Tokyo Ghoul √A,10008,45
13568,1,Tokyo Ghoul √A,10008,45
441833,10,Code Geass: Hangyaku no Lelouch R2,,47
308359,9,Code Geass: Hangyaku no Lelouch R2,,47
184539,8,Code Geass: Hangyaku no Lelouch R2,,47
80419,7,Code Geass: Hangyaku no Lelouch R2,,47
27948,6,Code Geass: Hangyaku no Lelouch R2,,47
11898,5,Code Geass: Hangyaku no Lelouch R2,,47
6415,4,Code Geass: Hangyaku no Lelouch R2,,47
3041,3,Code Geass: Hangyaku no Lelouch R2,,47
1609,2,Code Geass: Hangyaku no Lelouch R2,,47
2892,1,Code Geass: Hangyaku no Lelouch R2,,47
124713,10,Kill la Kill,35044,50
203577,9,Kill la Kill,35044,50
256738,8,Kill la Kill,35044,50
164162,7,Kill la Kill,35044,50
64179,6,Kill la Kill,35044,50
27683,5,Kill la Kill,35044,50
13715,4,Kill la Kill,35044,50
5295,3,Kill la Kill,35044,50
3136,2,Kill la Kill,35044,50
3089,1,Kill la Kill,35044,50
132541,10,Death Parade,,49
233640,9,Death Parade,,49
287142,8,Death Parade,,49
159643,7,Death Parade,,49
51920,6,Death Parade,,49
19027,5,Death Parade,,49
6551,4,Death Parade,,49
2111,3,Death Parade,,49
976,2,Death Parade,,49
1086,1,Death Parade,,49
257268,10,Neon Genesis Evangelion,91112,48
229910,9,Neon Genesis Evangelion,91112,48
214466,8,Neon Genesis Evangelion,91112,48
124646,7,Neon Genesis Evangelion,91112,48
50687,6,Neon Genesis Evangelion,91112,48
23064,5,Neon Genesis Evangelion,91112,48
12866,4,Neon Genesis Evangelion,91112,48
5933,3,Neon Genesis Evangelion,91112,48
4345,2,Neon Genesis Evangelion,91112,48
5123,1,Neon Genesis Evangelion,91112,48
91339,10,Another,,52
147139,9,Another,,52
241591,8,Another,,52
223898,7,Another,,52
106580,6,Another,,52
48120,5,Another,,52
23688,4,Another,,52
10584,3,Another,,52
5229,2,Another,,52
3389,1,Another,,52
87226,10,Soul Eater,,54
151514,9,Soul Eater,,54
234637,8,Soul Eater,,54
185377,7,Soul Eater,,54
70346,6,Soul Eater,,54
29605,5,Soul Eater,,54
10461,4,Soul Eater,,54
3539,3,Soul Eater,,54
1690,2,Soul Eater,,54
1723,1,Soul Eater,,54
134952,10,Shokugeki no Souma,,53
230843,9,Shokugeki no Souma,,53
300030,8,Shokugeki no Souma,,53
165364,7,Shokugeki no Souma,,53
48887,6,Shokugeki no Souma,,53
18188,5,Shokugeki no Souma,,53
6738,4,Shokugeki no Souma,,53
2700,3,Shokugeki no Souma,,53
1533,2,Shokugeki no Souma,,53
2142,1,Shokugeki no Souma,,53
120903,10,Psycho-Pass,,55
215150,9,Psycho-Pass,,55
216880,8,Psycho-Pass,,55
104661,7,Psycho-Pass,,55
33748,6,Psycho-Pass,,55
14207,5,Psycho-Pass,,55
5256,4,Psycho-Pass,,55
1849,3,Psycho-Pass,,55
838,2,Psycho-Pass,,55
1301,1,Psycho-Pass,,55
254675,10,Tengen Toppa Gurren Lagann,,59
228465,9,Tengen Toppa Gurren Lagann,,59
179097,8,Tengen Toppa Gurren Lagann,,59
92578,7,Tengen Toppa Gurren Lagann,,59
34294,6,Tengen Toppa Gurren Lagann,,59
16424,5,Tengen Toppa Gurren Lagann,,59
6932,4,Tengen Toppa Gurren Lagann,,59
2886,3,Tengen Toppa Gurren Lagann,,59
1663,2,Tengen Toppa Gurren Lagann,,59
2438,1,Tengen Toppa Gurren Lagann,,59
205556,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
249070,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
234060,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
126428,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
48203,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
20495,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
9387,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
3920,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
1979,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
2453,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,57
262147,10,Violet Evergarden,,51
235187,9,Violet Evergarden,,51
181073,8,Violet Evergarden,,51
83674,7,Violet Evergarden,,51
32692,6,Violet Evergarden,,51
14716,5,Violet Evergarden,,51
6386,4,Violet Evergarden,,51
2361,3,Violet Evergarden,,51
1158,2,Violet Evergarden,,51
1993,1,Violet Evergarden,,51
409213,10,Shingeki no Kyojin: The Final Season,,44
329744,9,Shingeki no Kyojin: The Final Season,,44
187952,8,Shingeki no Kyojin: The Final Season,,44
72211,7,Shingeki no Kyojin: The Final Season,,44
23825,6,Shingeki no Kyojin: The Final Season,,44
9108,5,Shingeki no Kyojin: The Final Season,,44
4818,4,Shingeki no Kyojin: The Final Season,,44
2132,3,Shingeki no Kyojin: The Final Season,,44
1693,2,Shingeki no Kyojin: The Final Season,,44
16186,1,Shingeki no Kyojin: The Final Season,,44
110243,10,Elfen Lied,22599,66
138702,9,Elfen Lied,22599,66
194961,8,Elfen Lied,22599,66
179310,7,Elfen Lied,22599,66
92040,6,Elfen Lied,22599,66
44131,5,Elfen Lied,22599,66
26125,4,Elfen Lied,22599,66
13235,3,Elfen Lied,22599,66
8662,2,Elfen Lied,22599,66
6599,1,Elfen Lied,22599,66
122968,10,Boku no Hero Academia 4th Season,,58
202705,9,Boku no Hero Academia 4th Season,,58
286904,8,Boku no Hero Academia 4th Season,,58
183564,7,Boku no Hero Academia 4th Season,,58
68199,6,Boku no Hero Academia 4th Season,,58
27480,5,Boku no Hero Academia 4th Season,,58
10562,4,Boku no Hero Academia 4th Season,,58
3882,3,Boku no Hero Academia 4th Season,,58
1848,2,Boku no Hero Academia 4th Season,,58
2518,1,Boku no Hero Academia 4th Season,,58
178031,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
263420,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
269615,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
136362,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
48725,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
22007,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
9892,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
4218,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
2318,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
2729,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,56
119042,10,Charlotte,,65
161841,9,Charlotte,,65
242892,8,Charlotte,,65
193929,7,Charlotte,,65
84011,6,Charlotte,,65
36869,5,Charlotte,,65
17478,4,Charlotte,,65
8152,3,Charlotte,,65
3432,2,Charlotte,,65
2341,1,Charlotte,,65
138974,10,Fullmetal Alchemist,24623,71
198908,9,Fullmetal Alchemist,24623,71
246630,8,Fullmetal Alchemist,24623,71
160584,7,Fullmetal Alchemist,24623,71
54213,6,Fullmetal Alchemist,24623,71
19770,5,Fullmetal Alchemist,24623,71
7200,4,Fullmetal Alchemist,24623,71
2175,3,Fullmetal Alchemist,24623,71
1177,2,Fullmetal Alchemist,24623,71
1573,1,Fullmetal Alchemist,24623,71
139188,10,Dr. Stone,23870,60
244072,9,Dr. Stone,23870,60
293345,8,Dr. Stone,23870,60
137472,7,Dr. Stone,23870,60
37476,6,Dr. Stone,23870,60
14436,5,Dr. Stone,23870,60
5801,4,Dr. Stone,23870,60
2181,3,Dr. Stone,23870,60
1103,2,Dr. Stone,23870,60
1288,1,Dr. Stone,23870,60
113850,10,Darling in the FranXX,,62
119060,9,Darling in the FranXX,,62
183338,8,Darling in the FranXX,,62
201102,7,Darling in the FranXX,,62
120397,6,Darling in the FranXX,,62
63038,5,Darling in the FranXX,,62
40226,4,Darling in the FranXX,,62
20047,3,Darling in the FranXX,,62
11778,2,Darling in the FranXX,,62
12468,1,Darling in the FranXX,,62
74104,10,One Punch Man 2nd Season,,63
119052,9,One Punch Man 2nd Season,,63
229874,8,One Punch Man 2nd Season,,63
244659,7,One Punch Man 2nd Season,,63
108033,6,One Punch Man 2nd Season,,63
39636,5,One Punch Man 2nd Season,,63
18616,4,One Punch Man 2nd Season,,63
6186,3,One Punch Man 2nd Season,,63
2348,2,One Punch Man 2nd Season,,63
2231,1,One Punch Man 2nd Season,,63
76700,10,Highschool of the Dead,9346,69
99807,9,Highschool of the Dead,9346,69
182845,8,Highschool of the Dead,9346,69
227812,7,Highschool of the Dead,9346,69
135153,6,Highschool of the Dead,9346,69
69086,5,Highschool of the Dead,9346,69
36178,4,Highschool of the Dead,9346,69
17509,3,Highschool of the Dead,9346,69
10530,2,Highschool of the Dead,9346,69
7120,1,Highschool of the Dead,9346,69
134446,10,Fate/Zero,,68
224647,9,Fate/Zero,,68
243105,8,Fate/Zero,,68
119855,7,Fate/Zero,,68
36239,6,Fate/Zero,,68
