Votes,Score,English_Name,Favourites_count,Popularity_ranking
153573,6,Tokyo Ghoul,2555310,8
69294,5,Tokyo Ghoul,2555310,8
32813,4,Tokyo Ghoul,2555310,8
13539,3,Tokyo Ghoul,2555310,8
6888,2,Tokyo Ghoul,2555310,8
6441,1,Tokyo Ghoul,2555310,8
320872,10,Naruto,71826,7
336298,9,Naruto,71826,7
489579,8,Naruto,71826,7
393354,7,Naruto,71826,7
144574,6,Naruto,71826,7
60107,5,Naruto,71826,7
19587,4,Naruto,71826,7
7662,3,Naruto,71826,7
4455,2,Naruto,71826,7
7259,1,Naruto,71826,7
677083,10,Kimi no Na wa.,,11
481329,9,Kimi no Na wa.,,11
313492,8,Kimi no Na wa.,,11
140746,7,Kimi no Na wa.,,11
49259,6,Kimi no Na wa.,,11
20496,5,Kimi no Na wa.,,11
8350,4,Kimi no Na wa.,,11
3410,3,Kimi no Na wa.,,11
1743,2,Kimi no Na wa.,,11
5031,1,Kimi no Na wa.,,11
652052,10,Hunter x Hunter (2011),,10
463044,9,Hunter x Hunter (2011),,10
261379,8,Hunter x Hunter (2011),,10
103715,7,Hunter x Hunter (2011),,10
30300,6,Hunter x Hunter (2011),,10
12901,5,Hunter x Hunter (2011),,10
4757,4,Hunter x Hunter (2011),,10
1979,3,Hunter x Hunter (2011),,10
1504,2,Hunter x Hunter (2011),,10
6048,1,Hunter x Hunter (2011),,10
434763,10,Kimetsu no Yaiba,,9
546250,9,Kimetsu no Yaiba,,9
484732,8,Kimetsu no Yaiba,,9
205810,7,Kimetsu no Yaiba,,9
58999,6,Kimetsu no Yaiba,,9
24257,5,Kimetsu no Yaiba,,9
8202,4,Kimetsu no Yaiba,,9
3231,3,Kimetsu no Yaiba,,9
1716,2,Kimetsu no Yaiba,,9
5098,1,Kimetsu no Yaiba,,9
589714,10,Steins;Gate,,13
354425,9,Steins;Gate,,13
183948,8,Steins;Gate,,13
76033,7,Steins;Gate,,13
28243,6,Steins;Gate,,13
14840,5,Steins;Gate,,13
7126,4,Steins;Gate,,13
3286,3,Steins;Gate,,13
2508,2,Steins;Gate,,13
8090,1,Steins;Gate,,13
394315,10,Shingeki no Kyojin Season 2,,12
487980,9,Shingeki no Kyojin Season 2,,12
477420,8,Shingeki no Kyojin Season 2,,12
202671,7,Shingeki no Kyojin Season 2,,12
55210,6,Shingeki no Kyojin Season 2,,12
17954,5,Shingeki no Kyojin Season 2,,12
7052,4,Shingeki no Kyojin Season 2,,12
2390,3,Shingeki no Kyojin Season 2,,12
1255,2,Shingeki no Kyojin Season 2,,12
3385,1,Shingeki no Kyojin Season 2,,12
228985,10,Boku no Hero Academia 2nd Season,,14
404916,9,Boku no Hero Academia 2nd Season,,14
514215,8,Boku no Hero Academia 2nd Season,,14
284111,7,Boku no Hero Academia 2nd Season,,14
86088,6,Boku no Hero Academia 2nd Season,,14
31173,5,Boku no Hero Academia 2nd Season,,14
9080,4,Boku no Hero Academia 2nd Season,,14
3602,3,Boku no Hero Academia 2nd Season,,14
1806,2,Boku no Hero Academia 2nd Season,,14
3688,1,Boku no Hero Academia 2nd Season,,14
264987,10,No Game No Life,,15
339711,9,No Game No Life,,15
393969,8,No Game No Life,,15
248881,7,No Game No Life,,15
96628,6,No Game No Life,,15
42526,5,No Game No Life,,15
20949,4,No Game No Life,,15
9246,3,No Game No Life,,15
5008,2,No Game No Life,,15
5388,1,No Game No Life,,15
383392,10,Naruto: Shippuuden,,16
313516,9,Naruto: Shippuuden,,16
342053,8,Naruto: Shippuuden,,16
242011,7,Naruto: Shippuuden,,16
101639,6,Naruto: Shippuuden,,16
47232,5,Naruto: Shippuuden,,16
20813,4,Naruto: Shippuuden,,16
8635,3,Naruto: Shippuuden,,16
4476,2,Naruto: Shippuuden,,16
6125,1,Naruto: Shippuuden,,16
408483,10,Code Geass: Hangyaku no Lelouch,,17
397480,9,Code Geass: Hangyaku no Lelouch,,17
278328,8,Code Geass: Hangyaku no Lelouch,,17
120444,7,Code Geass: Hangyaku no Lelouch,,17
40801,6,Code Geass: Hangyaku no Lelouch,,17
18595,5,Code Geass: Hangyaku no Lelouch,,17
9043,4,Code Geass: Hangyaku no Lelouch,,17
3951,3,Code Geass: Hangyaku no Lelouch,,17
2137,2,Code Geass: Hangyaku no Lelouch,,17
3513,1,Code Geass: Hangyaku no Lelouch,,17
220207,10,Toradora!,,20
308013,9,Toradora!,,20
357098,8,Toradora!,,20
225374,7,Toradora!,,20
88000,6,Toradora!,,20
39767,5,Toradora!,,20
17846,4,Toradora!,,20
7443,3,Toradora!,,20
4270,2,Toradora!,,20
5013,1,Toradora!,,20
140703,10,Noragami,,23
246155,9,Noragami,,23
400908,8,Noragami,,23
266313,7,Noragami,,23
80975,6,Noragami,,23
28521,5,Noragami,,23
7852,4,Noragami,,23
2544,3,Noragami,,23
1156,2,Noragami,,23
1311,1,Noragami,,23
225705,10,Angel Beats!,,27
281177,9,Angel Beats!,,27
323168,8,Angel Beats!,,27
214731,7,Angel Beats!,,27
88500,6,Angel Beats!,,27
40477,5,Angel Beats!,,27
18391,4,Angel Beats!,,27
7619,3,Angel Beats!,,27
3603,2,Angel Beats!,,27
3259,1,Angel Beats!,,27
243407,10,Re:Zero kara Hajimeru Isekai Seikatsu,,24
349585,9,Re:Zero kara Hajimeru Isekai Seikatsu,,24
373097,8,Re:Zero kara Hajimeru Isekai Seikatsu,,24
187501,7,Re:Zero kara Hajimeru Isekai Seikatsu,,24
66796,6,Re:Zero kara Hajimeru Isekai Seikatsu,,24
29191,5,Re:Zero kara Hajimeru Isekai Seikatsu,,24
15720,4,Re:Zero kara Hajimeru Isekai Seikatsu,,24
6925,3,Re:Zero kara Hajimeru Isekai Seikatsu,,24
3937,2,Re:Zero kara Hajimeru Isekai Seikatsu,,24
4953,1,Re:Zero kara Hajimeru Isekai Seikatsu,,24
401340,10,Shigatsu wa Kimi no Uso,,21
344693,9,Shigatsu wa Kimi no Uso,,21
261703,8,Shigatsu wa Kimi no Uso,,21
126004,7,Shigatsu wa Kimi no Uso,,21
47208,6,Shigatsu wa Kimi no Uso,,21
21576,5,Shigatsu wa Kimi no Uso,,21
10457,4,Shigatsu wa Kimi no Uso,,21
4346,3,Shigatsu wa Kimi no Uso,,21
2437,2,Shigatsu wa Kimi no Uso,,21
3865,1,Shigatsu wa Kimi no Uso,,21
571643,10,Koe no Katachi,,19
446016,9,Koe no Katachi,,19
250297,8,Koe no Katachi,,19
100729,7,Koe no Katachi,,19
31350,6,Koe no Katachi,,19
11746,5,Koe no Katachi,,19
5064,4,Koe no Katachi,,19
2079,3,Koe no Katachi,,19
1168,2,Koe no Katachi,,19
2950,1,Koe no Katachi,,19
185712,10,Boku no Hero Academia 3rd Season,,26
316242,9,Boku no Hero Academia 3rd Season,,26
416572,8,Boku no Hero Academia 3rd Season,,26
247565,7,Boku no Hero Academia 3rd Season,,26
80257,6,Boku no Hero Academia 3rd Season,,26
30388,5,Boku no Hero Academia 3rd Season,,26
9700,4,Boku no Hero Academia 3rd Season,,26
3603,3,Boku no Hero Academia 3rd Season,,26
1753,2,Boku no Hero Academia 3rd Season,,26
3182,1,Boku no Hero Academia 3rd Season,,26
140496,10,Mirai Nikki (TV),,32
194250,9,Mirai Nikki (TV),,32
273166,8,Mirai Nikki (TV),,32
243700,7,Mirai Nikki (TV),,32
131167,6,Mirai Nikki (TV),,32
66418,5,Mirai Nikki (TV),,32
42711,4,Mirai Nikki (TV),,32
21653,3,Mirai Nikki (TV),,32
12503,2,Mirai Nikki (TV),,32
10184,1,Mirai Nikki (TV),,32
363102,10,Shingeki no Kyojin Season 3,,18
450198,9,Shingeki no Kyojin Season 3,,18
382402,8,Shingeki no Kyojin Season 3,,18
140630,7,Shingeki no Kyojin Season 3,,18
35854,6,Shingeki no Kyojin Season 3,,18
11386,5,Shingeki no Kyojin Season 3,,18
4567,4,Shingeki no Kyojin Season 3,,18
1758,3,Shingeki no Kyojin Season 3,,18
879,2,Shingeki no Kyojin Season 3,,18
3074,1,Shingeki no Kyojin Season 3,,18
484466,10,One Piece,177396,25
237343,9,One Piece,177396,25
190281,8,One Piece,177396,25
110981,7,One Piece,177396,25
45209,6,One Piece,177396,25
24145,5,One Piece,177396,25
10350,4,One Piece,177396,25
4796,3,One Piece,177396,25
3446,2,One Piece,177396,25
9987,1,One Piece,177396,25
143207,10,Nanatsu no Taizai,,31
231430,9,Nanatsu no Taizai,,31
359878,8,Nanatsu no Taizai,,31
279396,7,Nanatsu no Taizai,,31
113844,6,Nanatsu no Taizai,,31
54117,5,Nanatsu no Taizai,,31
26650,4,Nanatsu no Taizai,,31
12734,3,Nanatsu no Taizai,,31
6834,2,Nanatsu no Taizai,,31
7587,1,Nanatsu no Taizai,,31
136494,10,Akame ga Kill!,26881,29
198537,9,Akame ga Kill!,26881,29
306719,8,Akame ga Kill!,26881,29
275306,7,Akame ga Kill!,26881,29
137106,6,Akame ga Kill!,26881,29
69119,5,Akame ga Kill!,26881,29
40685,4,Akame ga Kill!,26881,29
17668,3,Akame ga Kill!,26881,29
8819,2,Akame ga Kill!,26881,29
6041,1,Akame ga Kill!,26881,29
253540,10,Boku dake ga Inai Machi,,30
351087,9,Boku dake ga Inai Machi,,30
341894,8,Boku dake ga Inai Machi,,30
180035,7,Boku dake ga Inai Machi,,30
62649,6,Boku dake ga Inai Machi,,30
23005,5,Boku dake ga Inai Machi,,30
11063,4,Boku dake ga Inai Machi,,30
4643,3,Boku dake ga Inai Machi,,30
2029,2,Boku dake ga Inai Machi,,30
2464,1,Boku dake ga Inai Machi,,30
101201,10,Sword Art Online II,,33
123304,9,Sword Art Online II,,33
214138,8,Sword Art Online II,,33
287038,7,Sword Art Online II,,33
204478,6,Sword Art Online II,,33
129500,5,Sword Art Online II,,33
82893,4,Sword Art Online II,,33
44664,3,Sword Art Online II,,33
27225,2,Sword Art Online II,,33
20770,1,Sword Art Online II,,33
92764,10,Ao no Exorcist,,36
157189,9,Ao no Exorcist,,36
301506,8,Ao no Exorcist,,36
310383,7,Ao no Exorcist,,36
131818,6,Ao no Exorcist,,36
54408,5,Ao no Exorcist,,36
18189,4,Ao no Exorcist,,36
6109,3,Ao no Exorcist,,36
2511,2,Ao no Exorcist,,36
1964,1,Ao no Exorcist,,36
594927,10,Shingeki no Kyojin Season 3 Part 2,,28
437890,9,Shingeki no Kyojin Season 3 Part 2,,28
215776,8,Shingeki no Kyojin Season 3 Part 2,,28
68517,7,Shingeki no Kyojin Season 3 Part 2,,28
17927,6,Shingeki no Kyojin Season 3 Part 2,,28
6459,5,Shingeki no Kyojin Season 3 Part 2,,28
2505,4,Shingeki no Kyojin Season 3 Part 2,,28
1273,3,Shingeki no Kyojin Season 3 Part 2,,28
905,2,Shingeki no Kyojin Season 3 Part 2,,28
10696,1,Shingeki no Kyojin Season 3 Part 2,,28
153201,10,Ansatsu Kyoushitsu,,35
245746,9,Ansatsu Kyoushitsu,,35
356909,8,Ansatsu Kyoushitsu,,35
206419,7,Ansatsu Kyoushitsu,,35
63792,6,Ansatsu Kyoushitsu,,35
24578,5,Ansatsu Kyoushitsu,,35
8914,4,Ansatsu Kyoushitsu,,35
3238,3,Ansatsu Kyoushitsu,,35
1556,2,Ansatsu Kyoushitsu,,35
1656,1,Ansatsu Kyoushitsu,,35
198823,10,Mob Psycho 100,40774,34
367443,9,Mob Psycho 100,40774,34
362622,8,Mob Psycho 100,40774,34
129433,7,Mob Psycho 100,40774,34
29689,6,Mob Psycho 100,40774,34
10100,5,Mob Psycho 100,40774,34
3604,4,Mob Psycho 100,40774,34
1350,3,Mob Psycho 100,40774,34
772,2,Mob Psycho 100,40774,34
1473,1,Mob Psycho 100,40774,34
174606,10,Kono Subarashii Sekai ni Shukufuku wo!,,38
285512,9,Kono Subarashii Sekai ni Shukufuku wo!,,38
378559,8,Kono Subarashii Sekai ni Shukufuku wo!,,38
199369,7,Kono Subarashii Sekai ni Shukufuku wo!,,38
64118,6,Kono Subarashii Sekai ni Shukufuku wo!,,38
24705,5,Kono Subarashii Sekai ni Shukufuku wo!,,38
10470,4,Kono Subarashii Sekai ni Shukufuku wo!,,38
4211,3,Kono Subarashii Sekai ni Shukufuku wo!,,38
2409,2,Kono Subarashii Sekai ni Shukufuku wo!,,38
2802,1,Kono Subarashii Sekai ni Shukufuku wo!,,38
234726,10,Haikyuu!!,,37
316681,9,Haikyuu!!,,37
333096,8,Haikyuu!!,,37
147479,7,Haikyuu!!,,37
38939,6,Haikyuu!!,,37
15925,5,Haikyuu!!,,37
4984,4,Haikyuu!!,,37
2062,3,Haikyuu!!,,37
1210,2,Haikyuu!!,,37
2629,1,Haikyuu!!,,37
313058,10,Jujutsu Kaisen,1980033,22
462333,9,Jujutsu Kaisen,1980033,22
351083,8,Jujutsu Kaisen,1980033,22
117537,7,Jujutsu Kaisen,1980033,22
28319,6,Jujutsu Kaisen,1980033,22
10433,5,Jujutsu Kaisen,1980033,22
3294,4,Jujutsu Kaisen,1980033,22
1358,3,Jujutsu Kaisen,1980033,22
735,2,Jujutsu Kaisen,1980033,22
2477,1,Jujutsu Kaisen,1980033,22
238090,10,Yakusoku no Neverland,,39
387144,9,Yakusoku no Neverland,,39
341666,8,Yakusoku no Neverland,,39
126746,7,Yakusoku no Neverland,,39
33168,6,Yakusoku no Neverland,,39
11622,5,Yakusoku no Neverland,,39
4684,4,Yakusoku no Neverland,,39
1695,3,Yakusoku no Neverland,,39
910,2,Yakusoku no Neverland,,39
1786,1,Yakusoku no Neverland,,39
158158,10,Bleach,,40
180675,9,Bleach,,40
253136,8,Bleach,,40
221040,7,Bleach,,40
99043,6,Bleach,,40
49554,5,Bleach,,40
19954,4,Bleach,,40
7863,3,Bleach,,40
3637,2,Bleach,,40
3653,1,Bleach,,40
176356,10,Kiseijuu: Sei no Kakuritsu,,41
315422,9,Kiseijuu: Sei no Kakuritsu,,41
330936,8,Kiseijuu: Sei no Kakuritsu,,41
154427,7,Kiseijuu: Sei no Kakuritsu,,41
43287,6,Kiseijuu: Sei no Kakuritsu,,41
15206,5,Kiseijuu: Sei no Kakuritsu,,41
5417,4,Kiseijuu: Sei no Kakuritsu,,41
1772,3,Kiseijuu: Sei no Kakuritsu,,41
917,2,Kiseijuu: Sei no Kakuritsu,,41
1206,1,Kiseijuu: Sei no Kakuritsu,,41
151030,10,Fairy Tail,,46
150240,9,Fairy Tail,,46
201806,8,Fairy Tail,,46
196261,7,Fairy Tail,,46
110276,6,Fairy Tail,,46
68326,5,Fairy Tail,,46
35658,4,Fairy Tail,,46
17246,3,Fairy Tail,,46
9682,2,Fairy Tail,,46
8840,1,Fairy Tail,,46
416860,10,Sen to Chihiro no Kamikakushi,,44
338179,9,Sen to Chihiro no Kamikakushi,,44
252371,8,Sen to Chihiro no Kamikakushi,,44
108421,7,Sen to Chihiro no Kamikakushi,,44
31914,6,Sen to Chihiro no Kamikakushi,,44
11145,5,Sen to Chihiro no Kamikakushi,,44
3602,4,Sen to Chihiro no Kamikakushi,,44
1293,3,Sen to Chihiro no Kamikakushi,,44
740,2,Sen to Chihiro no Kamikakushi,,44
1582,1,Sen to Chihiro no Kamikakushi,,44
298930,10,Cowboy Bebop,,43
243452,9,Cowboy Bebop,,43
181049,8,Cowboy Bebop,,43
85892,7,Cowboy Bebop,,43
28312,6,Cowboy Bebop,,43
12044,5,Cowboy Bebop,,43
4372,4,Cowboy Bebop,,43
1771,3,Cowboy Bebop,,43
935,2,Cowboy Bebop,,43
2029,1,Cowboy Bebop,,43
124678,10,Tokyo Ghoul √A,10124,45
147834,9,Tokyo Ghoul √A,10124,45
217869,8,Tokyo Ghoul √A,10124,45
245122,7,Tokyo Ghoul √A,10124,45
156114,6,Tokyo Ghoul √A,10124,45
90010,5,Tokyo Ghoul √A,10124,45
64900,4,Tokyo Ghoul √A,10124,45
31763,3,Tokyo Ghoul √A,10124,45
18336,2,Tokyo Ghoul √A,10124,45
13905,1,Tokyo Ghoul √A,10124,45
451771,10,Code Geass: Hangyaku no Lelouch R2,,47
315452,9,Code Geass: Hangyaku no Lelouch R2,,47
188840,8,Code Geass: Hangyaku no Lelouch R2,,47
82336,7,Code Geass: Hangyaku no Lelouch R2,,47
28605,6,Code Geass: Hangyaku no Lelouch R2,,47
12153,5,Code Geass: Hangyaku no Lelouch R2,,47
6545,4,Code Geass: Hangyaku no Lelouch R2,,47
3107,3,Code Geass: Hangyaku no Lelouch R2,,47
1648,2,Code Geass: Hangyaku no Lelouch R2,,47
3047,1,Code Geass: Hangyaku no Lelouch R2,,47
126795,10,Kill la Kill,35695,50
206752,9,Kill la Kill,35695,50
261678,8,Kill la Kill,35695,50
167552,7,Kill la Kill,35695,50
65525,6,Kill la Kill,35695,50
28355,5,Kill la Kill,35695,50
14006,4,Kill la Kill,35695,50
5422,3,Kill la Kill,35695,50
3191,2,Kill la Kill,35695,50
3148,1,Kill la Kill,35695,50
135407,10,Death Parade,,49
238534,9,Death Parade,,49
294489,8,Death Parade,,49
164072,7,Death Parade,,49
53377,6,Death Parade,,49
19539,5,Death Parade,,49
6762,4,Death Parade,,49
2167,3,Death Parade,,49
993,2,Death Parade,,49
1130,1,Death Parade,,49
266097,10,Neon Genesis Evangelion,94279,48
237185,9,Neon Genesis Evangelion,94279,48
221468,8,Neon Genesis Evangelion,94279,48
128586,7,Neon Genesis Evangelion,94279,48
52272,6,Neon Genesis Evangelion,94279,48
23773,5,Neon Genesis Evangelion,94279,48
13241,4,Neon Genesis Evangelion,94279,48
6100,3,Neon Genesis Evangelion,94279,48
4460,2,Neon Genesis Evangelion,94279,48
5385,1,Neon Genesis Evangelion,94279,48
92872,10,Another,,52
149239,9,Another,,52
246034,8,Another,,52
228760,7,Another,,52
109026,6,Another,,52
49278,5,Another,,52
24188,4,Another,,52
10828,3,Another,,52
5360,2,Another,,52
3480,1,Another,,52
88725,10,Soul Eater,,58
153549,9,Soul Eater,,58
238582,8,Soul Eater,,58
188686,7,Soul Eater,,58
71454,6,Soul Eater,,58
30057,5,Soul Eater,,58
10630,4,Soul Eater,,58
3587,3,Soul Eater,,58
1731,2,Soul Eater,,58
1773,1,Soul Eater,,58
136933,10,Shokugeki no Souma,,54
233935,9,Shokugeki no Souma,,54
306256,8,Shokugeki no Souma,,54
169730,7,Shokugeki no Souma,,54
50354,6,Shokugeki no Souma,,54
18767,5,Shokugeki no Souma,,54
6982,4,Shokugeki no Souma,,54
2796,3,Shokugeki no Souma,,54
1588,2,Shokugeki no Souma,,54
2215,1,Shokugeki no Souma,,54
122862,10,Psycho-Pass,,57
218354,9,Psycho-Pass,,57
221083,8,Psycho-Pass,,57
106850,7,Psycho-Pass,,57
34461,6,Psycho-Pass,,57
14554,5,Psycho-Pass,,57
5375,4,Psycho-Pass,,57
1888,3,Psycho-Pass,,57
854,2,Psycho-Pass,,57
1333,1,Psycho-Pass,,57
259407,10,Tengen Toppa Gurren Lagann,,61
232611,9,Tengen Toppa Gurren Lagann,,61
182684,8,Tengen Toppa Gurren Lagann,,61
94449,7,Tengen Toppa Gurren Lagann,,61
34953,6,Tengen Toppa Gurren Lagann,,61
16756,5,Tengen Toppa Gurren Lagann,,61
7087,4,Tengen Toppa Gurren Lagann,,61
2949,3,Tengen Toppa Gurren Lagann,,61
1691,2,Tengen Toppa Gurren Lagann,,61
2495,1,Tengen Toppa Gurren Lagann,,61
208154,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
252847,9,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
239070,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
129763,7,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
49466,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
21044,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
9639,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
4064,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
2048,2,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
2506,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,,60
272085,10,Violet Evergarden,,51
243432,9,Violet Evergarden,,51
187240,8,Violet Evergarden,,51
86590,7,Violet Evergarden,,51
33773,6,Violet Evergarden,,51
15208,5,Violet Evergarden,,51
6580,4,Violet Evergarden,,51
2447,3,Violet Evergarden,,51
1202,2,Violet Evergarden,,51
2052,1,Violet Evergarden,,51
421964,10,Shingeki no Kyojin: The Final Season,,42
345077,9,Shingeki no Kyojin: The Final Season,,42
200775,8,Shingeki no Kyojin: The Final Season,,42
78128,7,Shingeki no Kyojin: The Final Season,,42
25845,6,Shingeki no Kyojin: The Final Season,,42
9896,5,Shingeki no Kyojin: The Final Season,,42
5263,4,Shingeki no Kyojin: The Final Season,,42
2312,3,Shingeki no Kyojin: The Final Season,,42
1824,2,Shingeki no Kyojin: The Final Season,,42
16512,1,Shingeki no Kyojin: The Final Season,,42
111268,10,Elfen Lied,22873,67
139940,9,Elfen Lied,22873,67
197491,8,Elfen Lied,22873,67
182105,7,Elfen Lied,22873,67
93682,6,Elfen Lied,22873,67
45004,5,Elfen Lied,22873,67
26685,4,Elfen Lied,22873,67
13507,3,Elfen Lied,22873,67
8842,2,Elfen Lied,22873,67
6743,1,Elfen Lied,22873,67
125994,10,Boku no Hero Academia 4th Season,,55
207699,9,Boku no Hero Academia 4th Season,,55
296499,8,Boku no Hero Academia 4th Season,,55
191766,7,Boku no Hero Academia 4th Season,,55
71634,6,Boku no Hero Academia 4th Season,,55
29106,5,Boku no Hero Academia 4th Season,,55
11186,4,Boku no Hero Academia 4th Season,,55
4117,3,Boku no Hero Academia 4th Season,,55
1971,2,Boku no Hero Academia 4th Season,,55
2662,1,Boku no Hero Academia 4th Season,,55
183504,10,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
270732,9,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
279057,8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
142328,7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
51158,6,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
23200,5,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
10533,4,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
4493,3,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
2501,2,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
2906,1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,,53
121861,10,Charlotte,,65
165399,9,Charlotte,,65
248963,8,Charlotte,,65
199316,7,Charlotte,,65
86209,6,Charlotte,,65
37768,5,Charlotte,,65
17877,4,Charlotte,,65
8341,3,Charlotte,,65
3532,2,Charlotte,,65
2414,1,Charlotte,,65
140663,10,Fullmetal Alchemist,24873,74
201138,9,Fullmetal Alchemist,24873,74
250104,8,Fullmetal Alchemist,24873,74
163077,7,Fullmetal Alchemist,24873,74
55077,6,Fullmetal Alchemist,24873,74
20058,5,Fullmetal Alchemist,24873,74
7365,4,Fullmetal Alchemist,24873,74
2269,3,Fullmetal Alchemist,24873,74
1238,2,Fullmetal Alchemist,24873,74
1977,1,Fullmetal Alchemist,24873,74
144953,10,Dr. Stone,24974,56
252708,9,Dr. Stone,24974,56
304727,8,Dr. Stone,24974,56
142860,7,Dr. Stone,24974,56
39055,6,Dr. Stone,24974,56
15045,5,Dr. Stone,24974,56
6005,4,Dr. Stone,24974,56
2262,3,Dr. Stone,24974,56
1163,2,Dr. Stone,24974,56
1353,1,Dr. Stone,24974,56
116900,10,Darling in the FranXX,,63
122025,9,Darling in the FranXX,,63
188158,8,Darling in the FranXX,,63
207205,7,Darling in the FranXX,,63
124306,6,Darling in the FranXX,,63
65411,5,Darling in the FranXX,,63
41754,4,Darling in the FranXX,,63
20901,3,Darling in the FranXX,,63
12315,2,Darling in the FranXX,,63
13117,1,Darling in the FranXX,,63
78079,10,One Punch Man 2nd Season,,62
124699,9,One Punch Man 2nd Season,,62
240268,8,One Punch Man 2nd Season,,62
254288,7,One Punch Man 2nd Season,,62
111409,6,One Punch Man 2nd Season,,62
40751,5,One Punch Man 2nd Season,,62
19066,4,One Punch Man 2nd Season,,62
6361,3,One Punch Man 2nd Season,,62
2429,2,One Punch Man 2nd Season,,62
2303,1,One Punch Man 2nd Season,,62
77961,10,Highschool of the Dead,9532,73
101023,9,Highschool of the Dead,9532,73
185804,8,Highschool of the Dead,9532,73
231983,7,Highschool of the Dead,9532,73
137914,6,Highschool of the Dead,9532,73
70499,5,Highschool of the Dead,9532,73
36924,4,Highschool of the Dead,9532,73
17841,3,Highschool of the Dead,9532,73
10721,2,Highschool of the Dead,9532,73
7264,1,Highschool of the Dead,9532,73
136570,10,Fate/Zero,,72
228211,9,Fate/Zero,,72
248689,8,Fate/Zero,,72
122865,7,Fate/Zero,,72
37102,6,Fate/Zero,,72
